Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20130410,BBG000DCCZW2,AGCO,XNYS,93.4759,0.15153,54641440.0,50.71,51.29,50.4,51.2,849081.0,1.0018345,1.0
20130410,BBG000BT1715,SJM,XNYS,95.615,0.0798799999999999,53528244.0,98.28,99.02,98.01,99.0,581496.0,1.2618746,1.0
20130410,BBG000BPZBB6,NI,XNYS,99.1093,0.08048,51647830.0,30.25,30.66,30.2,30.66,2639017.0,1.3259474,1.0
20130410,BBG000BN1XR3,COL,XNYS,99.4353,0.09704,51611624.0,62.8,63.69,62.69,63.69,862342.0,1.1064035,1.0
20130410,BBG000BJKPG0,FISV,XNGS,97.9702,0.1124599999999999,52392610.0,86.21,88.39,86.1,88.35,593012.0,1.0,1.0
20130410,BBG000PLXQQ3,TRW,XNYS,90.3834,0.15198,57202630.0,54.69,56.02,54.5975,55.83,1012277.0,1.0,1.0
20130410,BBG000BBB3K1,RAI,XNYS,58.2244,0.0843799999999999,88800024.0,45.62,45.89,45.38,45.61,1946942.0,2.805627,0.5
20130410,BBG000DSMS70,ILMN,XNGS,98.3558,0.19549,53453616.0,55.67,57.29,55.63,57.27,1419243.0,2.0,0.5
20130410,BBG000BG09F5,GPOR,XNGS,98.5133,0.31805,53373750.0,48.2,48.71,47.12,48.27,871652.0,1.0,1.0
20130410,BBG000BDWKC5,CA,XNGS,71.9092,0.15529,73153130.0,25.03,25.09,24.62,24.93,2497082.0,1.0860939,1.0
20130410,BBG000BVB8Q0,TLM,XNYS,99.8727,0.2352199999999999,52682616.0,12.125,12.34,12.09,12.26,3333938.0,1.0908643,1.0
20130410,BBG000BGD7W6,MAR,XNYS,65.3645,0.11972,80524240.0,41.73,42.15,41.58,41.99,1876959.0,1.132445,0.9891886
20130410,BBG000P1F8Q7,HSP,XNYS,99.3809,0.27677,53014612.0,30.54,30.86,30.47,30.83,1193579.0,1.0,1.0
20130410,BBG000BPYHJ6,OCN,XNYS,83.1278,0.30487,63577380.0,37.25,37.87,37.24,37.69,1142834.0,1.660338,1.0
20130410,BBG000BDDN94,OIS,XNYS,98.938,0.13042,53562190.0,76.54,77.32,76.165,76.25,1544391.0,1.0,1.0
20130410,BBG0016WLQ18,GNC,XNYS,90.8934,0.2318,58368400.0,41.17,42.71,41.17,42.67,2151359.0,1.0163602,1.0
20130410,BBG000R57L13,RVBD,XNGS,94.3119,0.44406,56436924.0,14.67,15.19,14.56,14.935,3317554.0,2.0,0.5
20130410,BBG000D6L294,XEC,XNYS,97.1754,0.2166199999999999,54783084.0,72.85,73.25,71.81,72.53,723872.0,1.0314263,1.0
