Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20110426,BBG000D9KWL9,MTB,XNYS,90.2074,0.1550699999999999,56498620.0,86.41,87.59,86.35,87.22,540721.0,1.1444968,1.0
20110426,BBG000BFVXX0,CMS,XNYS,99.1123,0.11214,51935956.0,19.39,19.53,18.83,18.94,14228444.0,1.1251265,1.0
20110426,BBG000PSJP22,CVE,XNYS,99.942,0.2321,51527748.0,36.89,38.3,36.88,38.0,1867845.0,1.0421215,1.0
20110426,BBG000C23KJ3,AES,XNYS,83.8183,0.2105599999999999,61581980.0,12.96,12.99,12.84,12.9,6610267.0,1.0,1.0
20110426,BBG000BBCQD7,SLM,XNYS,99.4764,0.2426199999999999,52644304.0,16.3,16.51,16.03,16.47,5404892.0,1.0,1.0
20110426,BBG000BQT4L6,PBCT,XNGS,98.8209,0.17397,53199650.0,13.39,13.49,13.36,13.48,4437366.0,1.1343648,1.0
20110426,BBG000BNLPJ7,MGA,XNYS,90.3622,0.27295,58235270.0,48.67,49.66,48.6,49.62,874237.0,2.0927691,0.5
20110426,BBG000BKR1D6,GWW,XNYS,83.8918,0.1209799999999999,62805016.0,149.84,149.9,148.8,149.02,678007.0,1.0645841,1.0
20110426,BBG000BLGFJ9,HRS,XNYS,99.4533,0.19789,53032948.0,52.16,53.0599,52.08,52.85,593925.0,1.1276067,1.0
20110426,BBG000BP1Q11,MHP,XNYS,98.9174,0.18744,53346576.0,39.67,39.77,38.25,39.15,2976408.0,1.1023828,1.0
20110426,BBG000FNRZ69,HTZ,XNYS,77.4256,0.2395499999999999,68311170.0,17.08,17.26,17.03,17.12,9354880.0,1.0,1.0
20110426,BBG000BK5DP1,GCI,XNYS,99.3249,0.2787599999999999,53400650.0,15.15,15.41,15.11,15.37,2272730.0,1.1570022,1.0
20110426,BBG000BGYWY6,ORLY,XNGS,96.6387,0.19003,55020332.0,59.21,59.21,57.77,57.97,1123242.0,1.0,1.0
20110426,BBG000BTQ9G8,SVU,XNYS,98.6789,0.32533,53927948.0,10.96,11.26,10.94,11.08,8526955.0,1.1277142,1.0
20110426,BBG000BRRG02,PVH,XNYS,88.609,0.2244,60105230.0,70.06,70.15,68.56,69.16,869075.0,1.0134534,1.0
20110426,BBG000BKSL41,HCBK,XNGS,89.5279,0.22498,59589812.0,9.56,9.62,9.46,9.57,4709671.0,1.1413689,1.0
20110426,BBG000FBR384,FO,XNYS,99.5847,0.16168,53657664.0,63.69,64.48,63.61,64.16,459778.0,1.0814464,1.0
20110426,BBG000BVSX05,TIBX,XNGS,95.1926,0.28906,56195544.0,29.99,29.99,29.28,29.5,2399288.0,1.0,1.0
20110426,BBG000BDDN94,OIS,XNYS,99.007,0.24721,54297990.0,78.34,79.14,78.22,78.85,598211.0,1.0,1.0
20110426,BBG000HYNVL9,SWC,XNYS,94.1222,0.33027,57196180.0,21.45,21.45,20.38,20.51,2776449.0,1.0,1.0
20110426,BBG000DGZ1B6,MWW,XNYS,93.2134,0.44567,57883584.0,17.91,17.93,17.68,17.76,3809987.0,1.0,1.0
20110426,BBG000NDV1D4,PCS,XNYS,75.8492,0.3075699999999999,71405850.0,16.81,16.845,16.578,16.69,2976992.0,1.0,1.0
20110426,BBG000BR1W32,DB,XNYS,95.9705,0.22318,56793576.0,60.47,60.98,60.22,60.91,842913.0,1.0930489,1.0
20110426,BBG000BXBHJ4,TD,XNYS,99.5485,0.16364,54782384.0,86.78,87.08,86.5,87.0,322348.0,1.112195,1.0
20110426,BBG000BGXZB5,AEO,XNYS,88.3524,0.2671699999999999,62018668.0,16.005,16.05,15.61,15.61,6555361.0,1.1335497,1.0
20110426,BBG000BJKPG0,FISV,XNGS,98.1246,0.13694,55960372.0,64.0,64.43,63.75,64.37,1224689.0,1.0,1.0
20110426,BBG000D2M6H4,MTW,XNYS,99.0004,0.37795,55581588.0,22.68,23.23,22.61,22.88,2218011.0,1.0285469,1.0
