Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20130530,BBG000BS7KS3,TAP,XNYS,91.2887,0.23404,56993830.0,51.01,51.39,50.995,51.05,876671.0,1.144005,1.0
20130530,BBG000NS26Q8,HUN,XNYS,81.0041,0.27492,64253788.0,19.09,19.35,19.03,19.21,2263069.0,1.2311758,1.0
20130530,BBG000F1ZSN5,ROP,XNYS,98.4131,0.11678,53042532.0,124.4,125.81,124.4,125.25,369196.0,1.0339537,1.0
20130530,BBG000BCJ161,SRPT,XNMS,92.1289,0.49842,56762068.0,39.52,40.56,36.95,37.78,2587302.0,0.166667,5.999988
20130530,BBG000PXGT62,TPX,XNYS,95.6514,0.35584,54970132.0,41.72,43.22,41.72,42.43,1322539.0,1.0203322,1.0
20130530,BBG000BVB8Q0,TLM,XNYS,99.8727,0.2411199999999999,52682616.0,11.73,12.38,11.69,11.98,7886004.0,1.0972658,1.0
20130530,BBG000BWP7D9,WEC,XNYS,99.7593,0.06803,52746216.0,41.07,41.935,40.97,41.05,1540024.0,2.3669717,0.5
20130530,BBG0016WLQ18,GNC,XNYS,90.7643,0.22028,58198536.0,44.87,45.62,44.85,45.51,789215.0,1.0163602,1.0
20130530,BBG000BBBP59,PRE,XNYS,93.793,0.12758,56485650.0,89.56,90.58,89.32,90.02,818261.0,1.1757667,1.0
20130530,BBG000BK6G19,NFX,XNYS,98.4345,0.2497199999999999,54172212.0,24.89,25.07,24.5105,24.89,1936856.0,1.0,1.0
20130530,BBG000PLXQQ3,TRW,XNYS,90.4909,0.13146,59061252.0,63.5,64.71,63.3,64.46,718883.0,1.0,1.0
20130530,BBG000BFJ645,WIN,XNGS,99.0349,0.1711,54121868.0,8.3,8.33,8.16,8.26,5620627.0,1.62964,1.0
20130530,BBG000BQ87N0,NU,XNYS,99.2481,0.06874,54254864.0,41.95,42.88,41.95,42.04,1308693.0,1.2164859,1.0
20130530,BBG000BL79J3,URBN,XNGS,77.2922,0.18335,69706060.0,40.66,42.04,40.66,41.87,1966329.0,1.0,1.0
20130530,BBG000FFH4P5,FLS,XNYS,99.2628,0.10136,54489200.0,168.17,170.01,167.11,169.19,186402.0,1.0659779,1.0
20130530,BBG000C6F3T8,IGT,XNYS,99.2563,0.20951,54539548.0,18.27,18.4,18.12,18.21,3443796.0,1.0991572,1.0
20130530,BBG000BND699,NXPI,XNGS,66.9879,0.22072,80830500.0,30.32,31.49,30.28,31.42,3419443.0,1.0,1.0
20130530,BBG000JB27Y9,CFN,XNYS,99.6949,0.1347,54637576.0,34.77,37.33,34.7501,36.75,6824710.0,1.0,1.0
20130530,BBG000C04224,CBG,XNYS,93.5111,0.18555,58285200.0,23.44,23.655,23.27,23.41,1574292.0,1.0,1.0
20130530,BBG000BKL348,GPC,XNYS,97.4445,0.1240599999999999,56120256.0,79.83,80.17,78.3401,78.53,1098821.0,1.2183223,1.0
20130530,BBG000BD0TF8,BEN,XNYS,65.2015,0.14502,83927100.0,162.18,164.01,161.06,161.24,839068.0,1.1305238,1.0
20130530,BBG000BKQ3V3,SDRL,XNYS,68.0931,0.1674,80417640.0,41.36,41.69,41.09,41.47,2815118.0,1.3158747,1.0
20130530,BBG000BPQVR5,RKT,XNYS,98.2851,0.19134,55810430.0,100.38,100.815,98.72,98.99,351793.0,1.0708346,1.0
20130530,BBG000C3Y7J6,BEAV,XNGS,99.1991,0.13774,55347230.0,63.47,64.42,63.31,64.26,361165.0,1.0,1.0
20130530,BBG000BLCL55,QEP,XNYS,99.0601,0.20885,56077636.0,28.99,29.1,28.69,28.77,1067325.0,1.0075598,1.0
20130530,BBG000QRFNK2,PAY,XNYS,99.1308,0.4822399999999999,56269240.0,23.57,23.87,23.43,23.51,1454122.0,1.0,1.0
20130530,BBG000BCYP43,BCR,XNYS,98.8995,0.11904,56495224.0,104.15,104.96,104.07,104.46,217066.0,1.0444667,1.0
20130530,BBG000C23KJ3,AES,XNYS,82.8615,0.1607,67740360.0,12.4,12.66,12.3,12.31,4497016.0,1.0106103,1.0
20130530,BBG000BDWKC5,CA,XNGS,71.7622,0.12935,78667410.0,27.195,27.685,27.19,27.56,3550769.0,1.0959818,1.0
20130530,BBG000B9X8C0,AEE,XNYS,99.7698,0.08486,56794150.0,33.84,34.57,33.84,34.23,3117800.0,1.3511835,1.0
20130530,BBG000BFV115,SM,XNYS,98.6641,0.20915,57602804.0,62.37,62.62,61.2,61.9,897931.0,1.0142807,1.0
20130530,BBG000M44VW8,OC,XNYS,92.5158,0.14476,61521340.0,43.63,44.37,43.44,44.16,1177400.0,1.0,1.0
20130530,BBG000C37332,FOSL,XNGS,82.9753,0.20559,68805610.0,105.05,107.42,104.74,106.25,547485.0,1.0,1.0
20130530,BBG000BFVXX0,CMS,XNYS,99.2532,0.06809,57738904.0,27.36,27.69,27.18,27.19,1981917.0,1.2332411,1.0
20130530,BBG000C1DHF5,CRUS,XNGS,93.6422,0.3890699999999999,61250750.0,17.71,18.43,17.71,18.3,4104119.0,1.0,1.0
20130530,BBG000BJDPC2,FDO,XNYS,83.7919,0.1979,68575740.0,62.75,63.06,62.21,62.29,669950.0,1.0912303,1.0
20130530,BBG000D9KWL9,MTB,XNYS,91.0828,0.1011,63115300.0,105.8,106.47,105.11,106.01,438914.0,1.2313074,1.0
20130530,BBG000BPZBB6,NI,XNYS,99.1017,0.11198,58084250.0,28.58,29.09,28.58,28.77,1641389.0,1.336236,1.0
20130530,BBG000D6L294,XEC,XNYS,97.1445,0.22263,59516804.0,73.09,73.09,71.98,72.59,442161.0,1.0334777,1.0
