Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20140414,BBG000BX8DC4,FL,XNYS,98.7526,0.14548,69981300.0,44.43,44.88,43.94,44.5,1230008.0,1.265357,1.0
20140414,BBG000BGFZR8,CSC,XNYS,99.4046,0.19935,69954730.0,58.28,59.66,58.21,59.59,1189921.0,1.082973,1.0
20140414,BBG000CPHYL4,THC,XNYS,98.2994,0.26653,70928880.0,39.67,39.86,39.1,39.45,1109727.0,0.25,4.0
20140414,BBG000JBSJZ4,FNF,XNYS,95.738,0.15072,72850520.0,31.55,31.64,31.14,31.33,4645837.0,1.2865361,1.0
20140414,BBG000BQHGR6,OKE,XNYS,99.1184,0.13062,70416810.0,58.79,59.44,58.45,58.92,771467.0,2.8599596,0.5
20140414,BBG000BJP882,FMC,XNYS,99.1227,0.15691,70492110.0,75.0,75.53,74.41,74.93,790688.0,2.1043093,0.5
20140414,BBG000BDWKC5,CA,XNGS,71.7467,0.1177,97814670.0,29.53,29.73,29.41,29.7,5394829.0,1.1221131,1.0
20140414,BBG000BQV1S2,SYNA,XNGS,98.9468,0.4134,71198980.0,55.98,58.96,55.461,58.0,1256026.0,1.5,0.6666667
20140414,BBG000NSQ9M0,AUY,XNYS,99.6693,0.24905,70712290.0,8.69,8.7,8.535,8.57,6949121.0,1.0811898,1.0
20140414,BBG000BQC9V2,NWL,XNYS,99.251,0.1278999999999999,71085064.0,28.92,29.15,28.795,28.99,1299984.0,1.1748369,1.0
20140414,BBG000BQ87N0,NU,XNYS,99.2452,0.06677,71332320.0,45.63,45.81,45.33,45.67,1868076.0,1.2497497,1.0
20140414,BBG000DLVDK3,AEM,XNYS,99.7951,0.28324,71069130.0,31.59,32.03,31.18,31.59,1267949.0,1.0719684,1.0
20140414,BBG000BKXYX5,DECK,XNGS,94.8962,0.39738,74798110.0,76.56,77.084,75.94,76.53,496619.0,3.0,0.33333334
20140414,BBG000DGPR66,BG,XNYS,97.1164,0.14803,73110180.0,78.83,79.8,78.43,79.26,597135.0,1.092746,1.0
20140414,BBG000BQTMJ9,PBI,XNYS,99.5372,0.34466,71334344.0,25.97,25.97,24.39,24.52,3384870.0,1.5060729,1.0
20140414,BBG000CPBCL8,OII,XNYS,98.9662,0.15156,72167070.0,70.54,71.48,69.89,70.5,793020.0,2.0792615,0.5
20140414,BBG000QFJ7H3,OAS,XNYS,86.2413,0.1811499999999999,82990150.0,42.67,43.75,42.2,43.48,1329029.0,1.0,1.0
20140414,BBG000BB03M1,CBI,XNYS,98.7317,0.15019,72551080.0,83.05,84.31,82.62,84.23,1040678.0,1.0077527,1.0
20140414,BBG000BKXFN7,PTEN,XNGS,97.0585,0.21444,74156780.0,31.17,31.58,30.74,31.21,1507487.0,1.098411,1.0
20140414,BBG000BF3NZ1,BWLD,XNGS,98.6973,0.26607,72932440.0,141.92,143.06,140.98,142.08,506295.0,1.0,1.0
20140414,BBG000D2M6H4,MTW,XNYS,98.727,0.24788,73363416.0,30.35,30.35,29.47,29.99,2686162.0,1.0470486,1.0
20140414,BBG000BQD1J2,FOX,XNGS,53.9596,0.11597,135592850.0,31.35,31.35,30.89,31.09,5019933.0,1.2029082,1.0
20140414,BBG000BVL2G3,TRN,XNYS,97.9924,0.23848,74664920.0,68.49,69.3697,67.73,68.49,678122.0,1.0994457,1.0
20140414,BBG000BHCP19,MCHP,XNGS,97.2386,0.12693,75684660.0,46.97,47.4899,46.17,46.6,1335417.0,1.320171,1.0
20140414,BBG000BB29X4,DTE,XNYS,99.345,0.07238,74186130.0,75.3,75.96,74.702,75.52,1095394.0,1.352118,1.0
20140414,BBG000BFV115,SM,XNYS,98.3717,0.2000099999999999,75057170.0,73.06,73.91,72.54,73.61,1187199.0,1.0148703,1.0
20140414,BBG000C75N77,CMA,XNYS,99.0025,0.0955,75148960.0,48.81,48.93,47.99,48.59,1901230.0,1.152233,1.0
20140414,BBG000BGYMH7,MLM,XNYS,99.3537,0.1215499999999999,75081960.0,125.21,126.8,124.06,125.05,573016.0,1.1201276,1.0
20140414,BBG000FBK808,DNR,XNYS,97.6825,0.12896,76403330.0,16.54,16.59,16.37,16.5,3916131.0,1.0039339,1.0
