Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20140307,BBG000TJM7F0,DPS,XNYS,99.5932,0.1354,63776670.0,52.27,52.3,51.98,52.29,2646995.0,1.1350068,1.0
20140307,BBG000BKL348,GPC,XNYS,97.3899,0.11581,65354588.0,87.35,87.76,87.03,87.48,486365.0,1.251763,1.0
20140307,BBG000BJKPG0,FISV,XNGS,98.0043,0.1057599999999999,65164260.0,58.98,59.12,58.55,58.78,898332.0,2.0,0.5
20140307,BBG001J1QN87,ICPT,XNGS,54.1295,0.8014,118116584.0,424.99,426.0,392.9766,411.29,470295.0,1.0,1.0
20140307,BBG000BPZBB6,NI,XNYS,99.1616,0.11439,64616730.0,34.41,34.76,34.14,34.72,1870666.0,1.3676767,1.0
20140307,BBG000BLM0V1,AGU,XNYS,99.6585,0.1499,64485388.0,96.66,96.82,95.84,96.04,501017.0,1.0500821,1.0
20140307,BBG000BLCL55,QEP,XNYS,89.6355,0.22989,72139170.0,29.16,29.34,28.905,29.31,3952309.0,1.0094938,1.0
20140307,BBG000BN1XR3,COL,XNYS,99.3146,0.11669,65184544.0,82.77,82.93,80.91,82.18,1422976.0,1.1252105,1.0
20140307,BBG000BPQVR5,RKT,XNYS,98.319,0.18706,65852444.0,112.75,113.06,111.0,112.57,498134.0,1.0809344,1.0
20140307,BBG000F9KJN4,RAX,XNYS,82.4381,0.32909,78613800.0,38.0,38.7,37.512,38.65,2021641.0,1.0,1.0
20140307,BBG000BV4XJ1,UTHR,XNGS,91.3851,0.26726,71343340.0,99.75,101.24,97.4225,100.96,1154964.0,2.0,0.5
20140307,BBG000BBNYF6,DRI,XNYS,99.1618,0.20674,65990200.0,49.14,50.02,48.9301,49.95,2072817.0,1.2287016,1.0
20140307,BBG000V31J96,CPN,XNYS,96.5685,0.14319,68077060.0,19.54,19.905,19.54,19.85,5391734.0,1.0,1.0
20140307,BBG000BZTW70,NBR,XNYS,94.069,0.23826,70285310.0,23.11,23.19,22.63,23.09,3187870.0,1.0118064,1.0
20140307,BBG000BT9T73,LSI,XNGS,99.5827,0.21223,67079868.0,11.08,11.09,11.07,11.08,3482192.0,1.0077797,1.0
20140307,BBG000NSQ9M0,AUY,XNYS,99.6699,0.26265,67145490.0,10.13,10.2,10.03,10.1,5283743.0,1.0766187,1.0
20140307,BBG000G8N9C6,JWN,XNYS,74.4351,0.1125599999999999,90207930.0,61.92,62.56,61.78,62.41,1361494.0,1.159521,1.0
20140307,BBG000DGPR66,BG,XNYS,93.8838,0.1231,72271920.0,80.27,80.69,79.55,79.98,1015413.0,1.092746,1.0
20140307,BBG000BK6G19,NFX,XNYS,98.4146,0.25999,69058300.0,28.91,28.93,28.46,28.75,2156805.0,1.0,1.0
20140307,BBG000C23KJ3,AES,XNYS,91.4619,0.16779,74323120.0,13.99,14.06,13.86,14.05,6189757.0,1.0204356,1.0
20140307,BBG000BVL2G3,TRN,XNYS,97.8518,0.22386,69677740.0,74.61,74.66,73.64,74.54,1329271.0,1.0970545,1.0
20140307,BBG000C7B436,TEX,XNYS,95.9327,0.20109,71146650.0,44.95,45.2244,44.03,44.25,1480582.0,1.002476,1.0
20140307,BBG000BBB3K1,RAI,XNYS,57.8325,0.25135,118455864.0,53.29,53.7,52.69,53.55,3098321.0,2.9535666,0.5
20140307,BBG000DLVDK3,AEM,XNYS,99.7944,0.30958,68675030.0,32.52,32.72,32.14,32.38,1808480.0,1.0719684,1.0
20140307,BBG000D13GN8,Z,XNGS,78.8835,0.38872,86880480.0,84.0,84.2,81.09,82.03,1108812.0,1.0,1.0
20140307,BBG000BB29X4,DTE,XNYS,99.3217,0.07802,69599784.0,70.24,70.4,69.58,70.33,901716.0,1.3396741,1.0
20140307,BBG000BGD7W6,MAR,XNGS,66.3939,0.1098,104138900.0,54.65,55.03,54.54,54.79,2638259.0,1.1494867,0.9891886
20140307,BBG000D2M6H4,MTW,XNYS,98.7092,0.24772,70158180.0,30.83,31.11,30.43,30.73,2143989.0,1.0470486,1.0
20140307,BBG000F86GP6,MCO,XNYS,99.5806,0.1507599999999999,70472660.0,82.86,83.26,81.99,82.78,1024024.0,1.1011815,1.0
20140307,BBG000CGT2S4,UPL,XNYS,96.8515,0.28783,72556520.0,25.7,26.1,25.55,25.7,2780533.0,1.0,1.0
20140307,BBG000BMXK89,NCR,XNYS,99.4726,0.25155,70687070.0,35.21,35.22,34.34,34.66,2188369.0,1.0,1.0
20140307,BBG000CPHYL4,THC,XNYS,98.4123,0.26118,72404220.0,42.78,43.17,42.13,42.31,1464057.0,0.25,4.0
20140307,BBG000CPBCL8,OII,XNYS,98.9641,0.15055,72166184.0,70.04,71.01,69.694,70.98,1016724.0,2.0792615,0.5
20140307,BBG000BQTMJ9,PBI,XNYS,99.5371,0.24305,72068696.0,26.46,26.63,26.07,26.51,2433986.0,1.5060729,1.0
20140307,BBG000QKPTS5,LL,XNYS,96.9283,0.30496,74202070.0,106.58,106.79,104.06,105.0,463057.0,1.0,1.0
20140307,BBG000BKQG80,IACI,XNGS,98.9017,0.2401,72863710.0,77.79,77.94,76.38,77.0,885931.0,1.1942587,2.0
20140307,BBG000BKZTP3,HOG,XNYS,99.5686,0.14717,72895100.0,68.02,68.5,67.93,68.11,1099416.0,1.1344979,1.0
20140307,BBG000PLXQQ3,TRW,XNYS,99.2047,0.13616,73585690.0,83.36,83.36,81.91,82.62,680949.0,1.0,1.0
20140307,BBG000BP1152,CIEN,XNYS,97.3186,0.39621,75068264.0,24.91,24.9999,23.96,24.05,4510799.0,1.0,1.0
