Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20140923,BBG000MM5VL9,HLF,XNYS,71.1971,0.3556499999999999,81940350.0,41.21,44.99,40.75,44.09,5146112.0,2.3060303,0.5
20140923,BBG000FBK808,DNR,XNYS,97.7017,0.10279,59754784.0,15.17,15.39,15.085,15.2,5401263.0,1.0114031,1.0
20140923,BBG000BQD1J2,FOX,XNGS,53.9597,0.15203,108274056.0,33.51,33.55,33.2,33.2,2956157.0,1.2072061,1.0
20140923,BBG000BJ26K7,ALB,XNYS,99.075,0.1836499999999999,59345036.0,63.19,63.5499,62.84,63.06,834121.0,1.1052326,1.0
20140923,BBG000BQV1S2,SYNA,XNGS,98.9119,0.32715,59472030.0,76.2,77.58,75.26,76.16,738517.0,1.5,0.6666667
20140923,BBG000BQ87N0,NU,XNYS,99.2055,0.05692,59542720.0,44.9,44.95,44.65,44.69,1127315.0,1.2716693,1.0
20140923,BBG000C75N77,CMA,XNYS,99.0063,0.1086299999999999,59823348.0,51.34,51.45,50.74,50.74,1299260.0,1.1613941,1.0
20140923,BBG000D2ZTS8,HBI,XNYS,98.3504,0.1438299999999999,60266950.0,105.75,107.09,105.09,106.41,655218.0,1.0211912,1.0
20140923,BBG000BPNP00,MXIM,XNGS,99.1149,0.1339499999999999,59932876.0,30.53,30.83,30.36,30.53,1444470.0,1.2653979,1.0
20140923,BBG000HZFZX3,LVLT,XNYS,75.0835,0.20976,79319384.0,45.87,46.26,45.61,45.65,1797872.0,0.066667,14.999926
20140923,BBG000PB7F79,DRC,XNYS,98.812,0.28411,60438164.0,81.96,82.8,81.91,82.25,5944614.0,1.0,1.0
20140923,BBG000JH6683,ISIS,XNGS,99.2789,0.37279,60303716.0,40.54,41.4576,40.14,40.17,1840134.0,1.0,1.0
20140923,BBG000BWVSR1,WM,XNYS,96.8398,0.08217,61887096.0,47.1,47.29,46.91,46.92,1543046.0,1.2895333,1.0
20140923,BBG000BHGCD1,ATHN,XNGS,97.7542,0.33218,61517930.0,129.32,131.81,128.92,130.42,375319.0,1.0,1.0
20140923,BBG000BFVXX0,CMS,XNYS,99.1663,0.05563,60841504.0,29.35,29.85,29.1501,29.6,3279873.0,1.2914174,1.0
20140923,BBG000RNTSX0,ULTA,XNGS,93.3874,0.18087,65190744.0,118.03,118.8,116.05,116.05,1101347.0,1.0111895,1.0
20140923,BBG000BFJ645,WIN,XNGS,98.983,0.13393,61767236.0,11.3,11.34,11.21,11.23,3662490.0,1.8885553,1.0
20140923,BBG000V31J96,CPN,XNYS,99.2043,0.12791,61659308.0,22.69,22.715,22.37,22.41,2806967.0,1.0,1.0
20140923,BBG000BPZBB6,NI,XNYS,99.1731,0.11969,61727148.0,39.21,39.6787,39.06,39.33,3343995.0,1.3863732,1.0
20140923,BBG000BCTQ65,XEL,XNYS,99.7613,0.0542,61496948.0,30.85,31.01,30.72,30.84,2589382.0,1.3382683,1.0
20140923,BBG000HGYNZ9,STLD,XNGS,95.417,0.19389,64300720.0,23.99,24.1,23.81,23.89,2691533.0,2.353892,0.5
20140923,BBG000BLMZK6,KMX,XNYS,99.3588,0.24054,61792732.0,49.14,49.7,47.0501,47.8,10021750.0,1.0,1.0
20140923,BBG000BX9WL1,ZION,XNGS,97.9806,0.14638,62885908.0,29.54,29.67,29.19,29.27,3734587.0,1.0618415,1.0
20140923,BBG000BQSQ38,PAYX,XNGS,89.3932,0.10446,69065460.0,42.44,42.59,42.24,42.41,3296760.0,1.3116387,1.0
20140923,BBG000BKQG80,IACI,XNGS,98.719,0.16366,62634064.0,66.43,67.74,66.43,66.72,744549.0,1.2050452,2.0
20140923,BBG000BWXL85,RHT,XNYS,99.2467,0.14218,62328924.0,56.5,56.88,56.21,56.33,1828596.0,1.0,1.0
20140923,BBG000BBCDZ2,ROK,XNYS,99.2865,0.10581,62315148.0,114.23,115.21,114.11,114.27,485862.0,1.1816331,1.0
20140923,BBG000D5S4M0,PII,XNYS,92.1949,0.13195,67185850.0,147.71,151.46,147.465,148.23,728011.0,2.3967373,0.5
20140923,BBG000F6ZWH2,DKS,XNYS,98.2534,0.13387,63208524.0,43.85,44.06,43.62,43.67,1447413.0,1.0876429,1.0
20140923,BBG000BKTT89,HAR,XNYS,99.3096,0.15807,62595460.0,104.47,105.68,103.59,104.45,670679.0,1.0415952,1.0
20140923,BBG000D14WM3,KOG,XNYS,97.5872,0.1592,64019080.0,13.57,14.05,13.57,13.63,3828714.0,1.0,1.0
20140923,BBG000BK2F42,FIS,XNYS,99.0227,0.08216,63198140.0,57.02,57.34,56.9,56.9,1209232.0,1.9631765,1.0
20140923,BBG000BBB3K1,RAI,XNYS,57.824,0.10323,108353110.0,57.62,58.1,56.86,57.07,2324040.0,3.021123,0.5
20140923,BBG000BGRKT6,LLL,XNYS,89.157,0.1828999999999999,70693200.0,111.97,112.41,110.57,110.63,994022.0,1.2052635,1.0
20140923,BBG000J5Q6L2,GNW,XNYS,99.6235,0.18792,63408220.0,13.26,13.28,13.12,13.17,5541238.0,1.0347463,1.0
20140923,BBG000G6BN50,PNRA,XNGS,98.7762,0.13128,64144704.0,156.2,157.14,156.16,156.47,350754.0,1.0,1.0
