Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20111116,BBG000BVLRY8,ALV,XNYS,99.6896,0.23646,54359930.0,53.94,54.19,52.83,52.9,931042.0,1.0960555,1.0
20111116,BBG000H0QBS7,LBTYA,XNGS,92.1837,0.2062099999999999,58910828.0,41.68,42.98,41.44,41.7,1052212.0,1.0,1.0
20111116,BBG000F7RCJ1,AAP,XNYS,99.3798,0.1731599999999999,54755692.0,68.07,68.09,66.87,67.01,1259932.0,1.020233,1.0
20111116,BBG000BX8DC4,FL,XNYS,98.6728,0.29599,55164176.0,22.48,22.64,21.89,21.97,2466651.0,1.2020878,1.0
20111116,BBG000BJ9D07,ROVI,XNGS,99.5734,0.31538,55236536.0,30.86,31.17,29.02,29.09,3709621.0,1.0,1.0
20111116,BBG000Q9HH23,LNKD,XNYS,99.7498,0.5244,55180696.0,74.0,74.34,70.56,71.56,2229971.0,1.0,1.0
20111116,BBG000BJKPG0,FISV,XNGS,98.0565,0.11574,56165700.0,57.77,58.4,57.15,57.21,976735.0,1.0,1.0
20111116,BBG000DLY9B9,BMO,XNYS,99.6539,0.24014,55579976.0,56.03,57.25,55.77,56.43,791323.0,1.2412539,1.0
20111116,BBG000JF5CV9,NXY,XNYS,99.5219,0.2307,55711420.0,16.27,16.87,16.2,16.54,2407660.0,1.030035,1.0
20111116,BBG000BWP7D9,WEC,XNYS,99.7805,0.09787,55910664.0,32.65,33.01,32.48,32.61,2139534.0,2.2534869,0.5
20111116,BBG000BVXPZ8,NYB,XNYS,92.8494,0.19442,60305480.0,12.02,12.24,11.93,11.94,3150786.0,1.3141806,1.0
20111116,BBG000BKQ3V3,SDRL,XNYS,67.1462,0.25061,83760280.0,34.38,35.11,34.31,34.33,2198640.0,1.1511666,1.0
20111116,BBG000PLXQQ3,TRW,XNYS,83.0832,0.24919,68096296.0,35.35,35.75,34.06,34.18,1770236.0,1.0,1.0
20111116,BBG000BB2KW0,APOL,XNGS,88.3758,0.24281,64294864.0,46.29,47.05,45.97,46.09,1085575.0,1.0,1.0
20111116,BBG000BMKDM3,K,XNYS,54.1436,0.11797,105269860.0,49.52,49.8,49.13,49.17,2448846.0,1.1179576,1.0
20111116,BBG000JKCWS0,CLB,XNYS,98.3193,0.26449,58345884.0,110.97,115.32,110.73,111.72,447065.0,2.0913851,0.5
20111116,BBG000C23KJ3,AES,XNYS,83.3605,0.15482,68992850.0,11.65,11.92,11.56,11.7,5344939.0,1.0,1.0
20111116,BBG000BXBHJ4,TD,XNYS,99.5562,0.22869,57854884.0,70.45,71.4,70.01,70.13,441157.0,1.1315712,1.0
20111116,BBG000C45984,L,XNYS,76.593,0.10807,75415750.0,38.68,39.24,38.37,38.43,1704412.0,1.0278205,1.0
20111116,BBG000D8RG11,NRG,XNYS,99.2908,0.15802,58460850.0,21.19,21.28,20.815,20.87,2782937.0,1.0,1.0
20111116,BBG000BJDPC2,FDO,XNYS,83.3759,0.1905,69725120.0,57.2,57.57,56.22,56.27,977239.0,1.0686888,1.0
20111116,BBG000P1F8Q7,HSP,XNYS,99.5487,0.27443,58959744.0,31.0,31.72,30.88,30.98,1631519.0,1.0,1.0
20111116,BBG000BJ26K7,ALB,XNYS,98.2524,0.23886,59807972.0,51.69,53.8,51.4,52.16,763914.0,1.0577768,1.0
20111116,BBG000BQHGR6,OKE,XNYS,92.4841,0.1200799999999999,63596004.0,78.77,80.0,78.33,79.46,1063227.0,1.1743362,1.0
20111116,BBG000BCDWR6,OVTI,XNGS,99.4494,0.66806,59616400.0,12.82,13.4725,12.82,13.0,2008663.0,1.0,1.0
20111116,BBG000J5Q6L2,GNW,XNYS,99.6776,0.44371,59546624.0,6.5,6.555,6.28,6.31,11855282.0,1.0347463,1.0
20111116,BBG000BLCL55,QEP,XNYS,99.3415,0.31754,59756840.0,34.01,35.25,33.75,33.98,1232332.0,1.0033388,1.0
20111116,BBG000DQTXY6,DHI,XNYS,87.3177,0.18059,68065144.0,11.17,11.76,11.12,11.54,6887287.0,1.0673802,1.0
20111116,BBG000FFH4P5,FLS,XNYS,99.2724,0.1917,60044464.0,97.02,99.49,96.6,97.96,477161.0,1.0475355,1.0
20111116,BBG000C2ZCH8,SRE,XNYS,92.7277,0.0865299999999999,64320170.0,52.88,53.431,52.57,52.61,823734.0,1.1255578,1.0
