Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20110722,BBG000CPHYL4,THC,XNYS,99.3363,0.30014,51999612.0,6.3,6.32,6.22,6.26,2815730.0,1.0,1.0
20110722,BBG000N746D6,ETFC,XNGS,89.7242,0.38478,57577340.0,15.41,15.8,15.1101,15.64,10824119.0,0.1,10.0
20110722,BBG000DWB323,UBS,XNYS,93.453,0.2808,55542668.0,17.59,17.59,17.39,17.51,2914475.0,1.05,0.952381
20110722,BBG000C7B436,TEX,XNYS,96.2164,0.41472,54037970.0,23.9,24.4,23.71,24.24,4107695.0,1.0,1.0
20110722,BBG000BKVJK4,HAS,XNGS,89.5871,0.1897799999999999,58279550.0,39.78,40.73,39.66,40.5,2607745.0,1.0950155,1.0
20110722,BBG000BX8DC4,FL,XNYS,98.6811,0.31228,53358424.0,22.65,23.01,22.54,22.85,1320265.0,1.1928279,1.0
20110722,BBG000BDDN94,OIS,XNYS,98.99,0.21846,53423668.0,84.94,85.96,84.681,85.5,361760.0,1.0,1.0
20110722,BBG000BMFFQ0,JEC,XNYS,96.9955,0.15485,54731580.0,42.78,42.94,42.31,42.81,940568.0,1.0,1.0
20110722,BBG000PNY3R8,WRC,XNYS,98.2465,0.28817,54153404.0,56.96,57.43,56.25,57.26,440561.0,1.0,1.0
20110722,BBG000BK1FD3,FWLT,XNGS,99.7981,0.2686,53342060.0,28.45,28.8,27.84,28.65,996813.0,2.0,0.5
20110722,BBG000BNW1S8,MDR,XNYS,99.1911,0.32216,53998076.0,21.11,21.685,20.96,21.51,2445506.0,1.9373726,1.0
20110722,BBG000BPZBB6,NI,XNYS,99.1323,0.1402999999999999,54090944.0,21.3,21.3,20.97,21.06,1933537.0,1.238947,1.0
20110722,BBG000BTQ9G8,SVU,XNYS,98.8829,0.36551,54290684.0,9.4,9.4,8.72,8.77,10132832.0,1.13754,1.0
20110722,BBG000BPNP00,MXIM,XNGS,98.8674,0.20636,54614610.0,23.62,23.85,23.26,23.74,2535074.0,1.132939,1.0
20110722,BBG000C0HQ54,ENDP,XNGS,99.5422,0.2430999999999999,54253670.0,39.59,40.32,39.59,40.0,437627.0,1.0,1.0
20110722,BBG000BF2KK4,CBE,XNYS,98.8501,0.18516,54736936.0,57.01,57.44,56.53,57.04,2117646.0,1.0966161,1.0
20110722,BBG000BNBPQ0,LM,XNYS,97.1655,0.19061,55871720.0,32.54,32.58,32.09,32.43,673436.0,1.0653528,1.0
20110722,BBG000BX9WL1,ZION,XNGS,97.5715,0.19684,55893184.0,23.34,23.5,22.96,23.44,2206006.0,1.0490595,1.0
20110722,BBG000F9KJN4,RAX,XNYS,79.6874,0.29483,68651170.0,41.74,42.4,41.6,42.06,862493.0,1.0,1.0
20110722,BBG000BFJ645,WIN,XNGS,99.0636,0.13546,55229260.0,12.68,12.74,12.6,12.7,3569690.0,1.3736846,1.0
20110722,BBG000PSJP22,CVE,XNYS,98.9052,0.2055099999999999,55385636.0,39.73,40.26,39.5,40.21,958829.0,1.0483744,1.0
20110722,BBG000J0D904,BIG,XNYS,98.4875,0.2176199999999999,55714820.0,35.59,36.09,35.47,35.93,1023240.0,1.0,1.0
20110722,BBG000MM5VL9,HLF,XNYS,97.2965,0.34869,56420668.0,58.44,59.09,58.04,58.8,667047.0,2.1749432,0.5
