Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20110907,BBG000BJ26K7,ALB,XNYS,98.3155,0.2124199999999999,57756984.0,47.75,49.19,47.665,48.84,776285.0,1.0538714,1.0
20110907,BBG000BF8TF5,CDE,XNYS,99.5689,0.32692,57139204.0,28.4,30.12,28.15,30.02,2247736.0,0.1,10.0
20110907,BBG000BCTQ65,XEL,XNYS,99.6801,0.0804899999999999,57210580.0,24.27,24.35,24.09,24.33,2349541.0,1.1782978,1.0
20110907,BBG000BQHGR6,OKE,XNYS,92.5236,0.1188299999999999,61835052.0,68.64,69.57,68.4,69.35,829240.0,1.1656431,1.0
20110907,BBG000BX8DC4,FL,XNYS,98.6811,0.23361,57983464.0,20.05,20.86,19.9,20.84,2189065.0,1.1928279,1.0
20110907,BBG000BBB3K1,RAI,XNYS,57.7866,0.11241,99209940.0,37.66,37.83,37.44,37.83,2783501.0,2.5506568,0.5
20110907,BBG000BL5W86,HL,XNYS,99.4433,0.29384,57654076.0,7.72,7.88,7.6,7.85,7569447.0,1.0,1.0
20110907,BBG000CP95B7,AGP,XNYS,91.5149,0.25329,62713776.0,46.94,48.53,46.61,47.67,1155213.0,1.0,1.0
20110907,BBG000C2ZCH8,SRE,XNYS,92.6859,0.06448,61927676.0,51.51,52.19,51.21,52.14,1000521.0,1.1148952,1.0
20110907,BBG000DGPR66,BG,XNYS,98.7429,0.1580099999999999,58387668.0,63.67,65.35,63.55,65.1,896892.0,1.0511689,1.0
20110907,BBG000BLGFJ9,HRS,XNYS,99.435,0.17229,58241750.0,38.64,39.46,38.54,39.31,2217137.0,1.141524,1.0
20110907,BBG000BQC9V2,NWL,XNYS,99.6333,0.2869,58155316.0,13.39,13.81,13.21,13.7,4097923.0,1.1110163,1.0
20110907,BBG000CGT2S4,UPL,XNYS,96.3892,0.2155,60224470.0,32.06,32.96,31.91,32.9,1250604.0,1.0,1.0
20110907,BBG000R8L7J3,GTAT,XNGS,99.23,0.4271199999999999,58511310.0,11.55,11.97,11.54,11.85,1504874.0,1.0,1.0
20110907,BBG000P1F8Q7,HSP,XNYS,99.547,0.14135,58353708.0,44.52,46.29,44.31,45.61,2327276.0,1.0,1.0
20110907,BBG000BNNKG9,MAS,XNYS,97.6096,0.24495,59690110.0,8.02,8.295,7.9,8.25,4968736.0,1.1350505,1.0
20110907,BBG000MBDGM6,EQIX,XNGS,99.1855,0.2202699999999999,59317524.0,91.56,92.71,90.7,92.49,364767.0,1.0,1.0
20110907,BBG000DWB323,UBS,XNYS,93.4535,0.28443,63072156.0,12.63,12.93,12.53,12.88,4409260.0,1.05,0.952381
20110907,BBG000Q9HH23,LNKD,XNYS,58.7246,0.47662,100652740.0,82.67,86.01,82.0,85.47,797291.0,1.0,1.0
20110907,BBG000BKL348,GPC,XNYS,97.3237,0.1314499999999999,60928884.0,53.09,54.07,52.89,53.96,1056084.0,1.1625302,1.0
20110907,BBG000FSMWC3,WSM,XNYS,86.6488,0.30663,68665800.0,32.5,32.77,31.72,32.01,2933175.0,1.106188,1.0
20110907,BBG000BCDWR6,OVTI,XNGS,99.5009,0.5785199999999999,59926132.0,17.5,18.29,17.3,18.26,3443935.0,1.0,1.0
20110907,BBG000BX57K1,XRAY,XNGS,99.7561,0.13185,59972960.0,33.88,35.11,33.75,35.1,1760059.0,1.0209717,1.0
20110907,BBG000Q0BPZ4,CIT,XNYS,99.6619,0.2788199999999999,60194156.0,33.05,34.23,32.81,34.09,1177241.0,1.0,1.0
20110907,BBG000BXNJ07,CY,XNGS,93.8601,0.25803,63923980.0,15.4,15.95,15.38,15.89,3244132.0,6.311951,1.0
20110907,BBG000BN5HF7,LEN,XNYS,96.7264,0.17952,62069196.0,14.07,14.4,13.825,14.32,4419726.0,1.0690018,1.0
20110907,BBG000BPQVR5,RKT,XNYS,97.537,0.21264,61555800.0,53.91,55.31,53.58,54.92,785106.0,1.0468848,1.0
20110907,BBG000BDDNH5,BLL,XNYS,98.0624,0.14638,61329950.0,35.2501,35.54,35.16,35.36,2318787.0,2.063567,0.5
20110907,BBG000C4DPX1,AVGO,XNGS,80.5428,0.35974,74747330.0,32.21,33.239,32.14,32.7,1459403.0,1.0078979,1.0
20110907,BBG000BRB2F4,PLL,XNYS,99.7826,0.16445,60416776.0,48.69,49.01,48.43,48.82,1556628.0,1.0653899,1.0
20110907,BBG000PNY3R8,WRC,XNYS,98.3231,0.2410999999999999,61504068.0,50.17,51.12,48.84,51.1,646616.0,1.0,1.0
20110907,BBG0017VCG66,SODA,XNGS,67.5753,0.84041,89662320.0,40.16,41.0,38.49,38.86,3097941.0,1.0,1.0
20110907,BBG000BPZBB6,NI,XNYS,99.1329,0.12832,61449452.0,21.2,21.44,21.09,21.43,3929083.0,1.2527665,1.0
20110907,BBG000BJKPG0,FISV,XNGS,98.0847,0.11678,62301588.0,53.01,54.29,52.985,54.26,917437.0,1.0,1.0
20110907,BBG000CNWNL6,OI,XNYS,99.4412,0.25826,61653016.0,17.71,18.07,17.66,18.07,1744394.0,1.0,1.0
20110907,BBG000BXBHJ4,TD,XNYS,99.5514,0.20043,61949924.0,78.37,79.05,77.66,78.89,809508.0,1.12124,1.0
20110907,BBG000BFDLV8,CERN,XNGS,86.6945,0.18267,71213210.0,65.48,66.0,64.51,66.0,993571.0,2.0,0.5
20110907,BBG000BJDPC2,FDO,XNYS,91.3794,0.20888,67581440.0,50.88,53.17,50.87,53.14,1504625.0,1.0649117,1.0
20110907,BBG000BFJ645,WIN,XNGS,99.0465,0.1138499999999999,62418400.0,12.54,12.635,12.46,12.62,6189020.0,1.3736846,1.0
20110907,BBG000C2YHG9,DISH,XNGS,97.4394,0.2509,63711360.0,24.39,25.71,24.36,25.54,3895451.0,1.0992556,1.0
20110907,BBG000BPNP00,MXIM,XNGS,98.8696,0.1597299999999999,62881504.0,22.65,23.12,22.6268,23.11,2837938.0,1.1445534,1.0
20110907,BBG000B9YJ35,APH,XNYS,99.8109,0.1765,62299060.0,44.24,45.23,44.09,45.08,1292279.0,1.0054728,1.0
