Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20120131,BBG000BKVJK4,HAS,XNGS,88.9843,0.2185599999999999,52675556.0,34.8,35.38,34.73,34.91,2168007.0,1.1215092,1.0
20120131,BBG000BLRP41,PANL,XNGS,86.5683,0.63585,54155268.0,42.25,42.76,41.34,42.11,472598.0,1.0,1.0
20120131,BBG000BXBHJ4,TD,XNYS,99.5495,0.19688,47109090.0,77.95,78.24,76.62,77.12,597498.0,1.1417396,1.0
20120131,BBG000FL0BC8,FST,XNYS,93.8853,0.40839,50272160.0,13.72,13.74,12.96,13.0,2711945.0,1.3902831,1.0
20120131,BBG000CFJL87,DNDN,XNGS,97.8512,0.7184699999999999,48892096.0,14.3,14.37,13.46,13.58,6901153.0,1.0,1.0
20120131,BBG000F7RCJ1,AAP,XNYS,99.3623,0.23414,48305184.0,76.7,77.07,76.2,76.64,778924.0,1.0211211,1.0
20120131,BBG000FFH4P5,FLS,XNYS,99.3112,0.15345,48719680.0,109.43,110.99,109.1915,110.17,728800.0,1.05087,1.0
20120131,BBG000C26K28,FNSR,XNGS,97.7338,0.48284,49543140.0,20.15,20.51,19.93,20.26,2107888.0,0.125,8.0
20120131,BBG000BFVXX0,CMS,XNYS,99.1764,0.10749,48959932.0,21.91,21.99,21.73,21.83,1940741.0,1.1618954,1.0
20120131,BBG000BDWKC5,CA,XNGS,73.6366,0.18178,66128024.0,25.6,26.0,25.39,25.78,6289741.0,1.0328101,1.0
20120131,BBG000BNNKG9,MAS,XNYS,97.6108,0.33061,50011252.0,12.35,12.37,11.93,12.07,3783119.0,1.1546713,1.0
20120131,BBG000BB29X4,DTE,XNYS,99.5471,0.0976799999999999,49080320.0,53.43,53.58,53.04,53.21,827097.0,1.2362068,1.0
20120131,BBG000F9KJN4,RAX,XNYS,80.3055,0.2809,60916136.0,42.82,43.61,42.57,43.41,1785695.0,1.0,1.0
20120131,BBG000BRB2F4,PLL,XNYS,99.7648,0.19674,49209840.0,59.8,59.85,58.78,59.68,754268.0,1.0693707,1.0
20120131,BBG000BGRKT6,LLL,XNYS,95.6426,0.14435,51621320.0,69.81,70.86,68.65,70.74,957064.0,1.0781372,1.0
20120131,BBG000G6BN50,PNRA,XNGS,99.0374,0.2568,49983050.0,151.11,151.21,148.17,148.25,270466.0,1.0,1.0
20120131,BBG000N746D6,ETFC,XNGS,89.9776,0.33535,55124064.0,8.31,8.34,8.06,8.19,6469458.0,0.1,10.0
20120131,BBG000BJKPG0,FISV,XNGS,98.0553,0.13397,50644644.0,62.77,63.3,62.44,62.89,578170.0,1.0,1.0
20120131,BBG000BVXPZ8,NYB,XNYS,92.8286,0.15218,53727496.0,12.88,12.95,12.68,12.69,4900065.0,1.3141806,1.0
20120131,BBG000BLCL55,QEP,XNYS,99.3229,0.25902,50247390.0,29.5,29.5694,28.55,28.64,1322724.0,1.0033388,1.0
20120131,BBG000BBB3K1,RAI,XNYS,58.3256,0.15431,85620260.0,39.63,39.71,38.95,39.23,1769564.0,2.6221726,0.5
20120131,BBG000BGKHZ3,VRSN,XNGS,99.0738,0.20878,50517850.0,37.06,37.2,36.92,37.04,1469933.0,1.1776468,1.0
20120131,BBG000BKQ3V3,SDRL,XNYS,67.1462,0.18921,74650776.0,37.1,37.39,36.92,37.1,2288190.0,1.1761348,1.0
20120131,BBG000BCYP43,BCR,XNYS,91.9592,0.1713599999999999,54647124.0,93.46,93.58,92.5,92.52,685559.0,1.034314,1.0
20120131,BBG000BNBPQ0,LM,XNYS,97.2118,0.18085,52077296.0,25.75,25.88,25.09,25.47,3284905.0,1.0722512,1.0
20120131,BBG000QHV8S1,CVI,XNYS,98.0393,0.3388599999999999,51655040.0,25.11,25.27,24.58,24.94,982447.0,1.0,1.0
20120131,BBG000BN7277,EGO,XNYS,99.8584,0.35452,51246084.0,15.19,15.27,14.78,15.11,3677456.0,1.0155487,1.0
20120131,BBG000JN9BQ6,NIHD,XNGS,94.4356,0.37029,54282644.0,20.5,20.68,19.82,20.13,2002496.0,1.0,1.0
20120131,BBG000BCVMH9,CP,XNYS,99.9069,0.21419,51639340.0,71.73,72.37,71.16,71.32,663863.0,1.0792899,1.0
20120131,BBG000BQT4L6,PBCT,XNGS,98.959,0.18456,52202936.0,12.58,12.62,12.29,12.33,6026818.0,1.1909362,1.0
20120131,BBG000BMFFQ0,JEC,XNYS,97.036,0.15249,53657668.0,45.24,45.42,44.31,44.76,813257.0,1.0,1.0
20120131,BBG000BXMFC3,URI,XNYS,98.8685,0.41838,52827830.0,38.5,38.6,37.63,38.24,1738666.0,1.0,1.0
20120131,BBG000C6F3T8,IGT,XNYS,99.7069,0.24293,52587824.0,15.61,16.005,15.57,15.93,4659802.0,1.0755848,1.0
20120131,BBG000D8RG11,NRG,XNYS,99.3111,0.2118499999999999,52828124.0,16.92,17.1,16.75,16.88,4984049.0,1.0,1.0
20120131,BBG000BJ9D07,ROVI,XNGS,99.5512,0.5181600000000001,52767596.0,32.25,32.36,31.28,32.09,2111983.0,1.0,1.0
20120131,BBG000BGFZR8,CSC,XNYS,99.7345,0.37348,52744384.0,26.03,26.08,25.41,25.83,1753479.0,1.0351146,1.0
20120131,BBG000BT9T73,LSI,XNYS,99.6375,0.3328399999999999,52837320.0,7.7,7.84,7.5,7.57,14642607.0,1.0,1.0
20120131,BBG000BPXVJ6,RSG,XNYS,81.8334,0.16282,65065210.0,29.15,29.31,28.995,29.28,2311718.0,1.119994,1.0
20120131,BBG000BQG2C4,OCR,XNYS,95.5978,0.42917,55977748.0,33.18,33.49,32.64,32.83,1893993.0,1.0175343,1.0
20120131,BBG000BQHGR6,OKE,XNYS,92.7099,0.13806,57977616.0,83.8,83.92,82.81,83.16,1284644.0,1.1825315,1.0
20120131,BBG000FQRVM3,WAT,XNYS,96.5202,0.23467,55940748.0,86.66,87.5,86.13,86.57,733159.0,1.0,1.0
20120131,BBG000BF5RY1,CCE,XNYS,99.7533,0.1749599999999999,54282276.0,26.74,26.838,26.6,26.79,1767800.0,1.5663438,1.0
20120131,BBG000BCHG15,ASH,XNYS,99.4991,0.2215099999999999,54426450.0,63.92,63.92,62.57,63.06,1000964.0,1.0677358,1.0
20120131,BBG000BX8DC4,FL,XNYS,98.6477,0.23467,54983252.0,26.59,26.63,26.0,26.24,1304059.0,1.2100774,1.0
20120131,BBG000M1WLY3,CRR,XNYS,85.4723,0.47387,63821324.0,99.6,99.85,95.54,97.25,1236316.0,1.0521289,1.0
20120131,BBG000BVD6X4,TMK,XNYS,98.0355,0.14439,55833884.0,45.29,45.79,45.26,45.67,1144708.0,1.5746512,0.6666667
20120131,BBG000C23KJ3,AES,XNYS,83.3623,0.19623,65673544.0,12.86,12.87,12.56,12.76,4221727.0,1.0,1.0
20120131,BBG000BP7JB0,JDSU,XNGS,99.702,0.3901,55374344.0,12.97,13.0,12.61,12.69,5241436.0,1.0,1.0
20120131,BBG000BNJHS8,LUV,XNYS,99.3988,0.20112,55635852.0,9.44,9.59,9.22,9.58,7037188.0,1.0072032,1.0
20120131,BBG000DGPR66,BG,XNYS,98.7186,0.20464,56075132.0,57.42,57.42,56.2,57.27,1999722.0,1.0553555,1.0
20120131,BBG000CHWP52,DISCA,XNGS,98.475,0.17947,56237310.0,43.31,43.41,42.8,42.88,1420285.0,0.5511221,2.0
20120131,BBG000PTLGZ1,LEA,XNYS,99.8305,0.26594,55523616.0,42.15,42.185,41.61,41.9,1318205.0,2.0214207,0.5
20120131,BBG000BQ87N0,NU,XNYS,99.2326,0.1272299999999999,55895110.0,34.73,34.81,34.4742,34.75,1500829.0,1.1533118,1.0
20120131,BBG000PCQQL6,LINTA,XNGS,99.1759,0.2293699999999999,55992516.0,17.32,17.42,16.96,17.12,3024012.0,1.0,1.0
20120131,BBG000DV7MX4,ONNN,XNGS,99.1352,0.32181,56195650.0,8.9,8.935,8.63,8.7,6126251.0,1.0,1.0
20120131,BBG000BJVZF7,FRX,XNYS,99.0391,0.1332799999999999,56259140.0,31.79,31.88,31.34,31.78,2274071.0,1.0,1.0
20120131,BBG000TK7PB8,PCX,XNYS,97.6352,0.50249,57234044.0,8.31,8.35,7.57,7.6,10487723.0,2.0,0.5
20120131,BBG000BBCQD7,SLM,XNGS,99.4947,0.2588,56196052.0,15.0,15.23,14.79,14.95,4951591.0,1.0218116,1.0
20120131,BBG000BX9WL1,ZION,XNGS,98.2997,0.2351199999999999,57041856.0,16.85,16.9357,16.6,16.83,3515743.0,1.0503883,1.0
20120131,BBG000BKLH74,GPS,XNYS,61.4018,0.21641,91405070.0,18.9,19.19,18.765,18.98,5777371.0,1.091088,1.0
20120131,BBG000BV4DR6,TER,XNYS,99.5713,0.22471,56590530.0,16.55,16.77,16.25,16.35,3582245.0,1.0,1.0
20120131,BBG000FSMWC3,WSM,XNYS,88.6095,0.30369,63810664.0,35.95,36.11,35.31,35.86,2978487.0,1.1181163,1.0
20120131,BBG000BLHRS2,HSY,XNYS,91.867,0.15439,61560508.0,61.6,62.2,61.04,61.08,1779264.0,1.1268982,1.0
20120131,BBG000D9KWL9,MTB,XNYS,90.5753,0.13893,62696064.0,80.34,80.92,79.49,79.74,502012.0,1.1763628,1.0
20120131,BBG000D9DMK0,LH,XNYS,99.5442,0.17033,57281596.0,91.38,91.88,90.84,91.39,740732.0,1.0,1.0
20120131,BBG000BP1152,CIEN,XNGS,96.661,0.4325699999999999,59185092.0,14.91,14.96,14.45,14.55,4241269.0,1.0,1.0
20120131,BBG000B9YJ35,APH,XNYS,99.8062,0.19617,57681590.0,54.58,54.97,54.06,54.43,819220.0,1.0061594,1.0
20120131,BBG000BN1XR3,COL,XNYS,99.5917,0.14881,57886744.0,58.33,58.5199,57.61,57.89,1272705.0,1.0778133,1.0
20120131,BBG000C90DH9,IPG,XNYS,99.0474,0.32748,58265220.0,10.54,10.67,10.265,10.33,6157223.0,1.0249672,1.0
20120131,BBG000TJM7F0,DPS,XNYS,99.7946,0.1980599999999999,58240144.0,38.56,38.84,38.4,38.82,1485880.0,1.0634458,1.0
20120131,BBG000HS74G6,CNI,XNYS,99.7021,0.16477,58332500.0,76.14,76.27,75.04,75.42,964752.0,1.0767283,1.0
20120131,BBG000K7PWX7,INFA,XNGS,99.0604,0.33159,58810336.0,43.45,43.61,42.11,42.3,2109311.0,1.0,1.0
20120131,BBG000BJNGN9,JBL,XNYS,88.5965,0.2392199999999999,65820560.0,22.73,22.785,22.31,22.66,2197138.0,1.0983292,1.0
20120131,BBG000BLW530,EMN,XNYS,99.4867,0.22136,58909176.0,50.29,50.84,49.82,50.32,3438768.0,2.286189,0.5
20120131,BBG000P1F8Q7,HSP,XNYS,99.55,0.39933,58959744.0,34.95,35.14,34.28,34.46,1552773.0,1.0,1.0
20120131,BBG000BN84F3,DGX,XNYS,99.4099,0.20006,59073464.0,58.5,58.75,57.68,58.08,1102459.0,1.0342096,1.0
20120131,BBG000C2ZCH8,SRE,XNYS,92.7439,0.08445,63462016.0,57.27,57.64,56.59,56.9,1267203.0,1.1360322,1.0
20120131,BBG000BR54L0,PHM,XNYS,87.8223,0.2851,67246110.0,7.72,7.86,7.42,7.45,12237903.0,1.0126833,1.0
20120131,BBG000BFV115,SM,XNYS,99.113,0.23899,59598516.0,72.97,73.52,71.88,72.58,752178.0,1.0117378,1.0
20120131,BBG000BRZBT3,RDC,XNYS,99.1987,0.20653,59552010.0,34.53,34.85,33.76,34.01,1930027.0,1.0134517,1.0
20120131,BBG000F6ZWH2,DKS,XNYS,98.7738,0.25882,59951708.0,41.82,42.14,40.55,41.21,1915981.0,1.0127258,1.0
20120131,BBG000D6L294,XEC,XNYS,97.7327,0.29923,60683876.0,58.17,58.64,57.39,58.38,1230973.0,1.0221294,1.0
20120131,BBG000BPKTF9,DMND,XNGS,96.7906,1.0995,61399484.0,37.01,37.15,35.5,36.34,1221005.0,1.0238862,1.0
20120131,BBG000BF2KK4,CBE,XNYS,98.958,0.16261,60208390.0,60.0,60.37,58.93,59.12,1384898.0,1.1100013,1.0
20120131,BBG000BL79J3,URBN,XNGS,76.0367,0.34981,79213370.0,26.75,26.87,26.075,26.5,2722608.0,1.0,1.0
20120131,BBG000CXD6X9,MNST,XNGS,90.1861,0.27104,66952704.0,105.11,105.92,104.43,104.51,800765.0,1.0,1.0
20120131,BBG000BPZBB6,NI,XNYS,99.2025,0.15335,60903316.0,22.9,23.05,22.66,22.73,2517803.0,1.2657572,1.0
20120131,BBG000BCTQ65,XEL,XNYS,99.662,0.09415,60902476.0,26.68,26.805,26.46,26.6,3793728.0,1.2019753,1.0
20120131,BBG000BKNX95,GT,XNYS,98.4732,0.34709,61856910.0,13.4,13.46,12.94,13.0,5475324.0,1.0,1.0
20120131,BBG000BBQCY0,AMD,XNYS,84.3581,0.29175,72380940.0,6.79,6.84,6.69,6.71,17474088.0,1.0,1.0
20120131,BBG000BPNP00,MXIM,XNGS,98.7664,0.15375,61827016.0,27.24,27.47,26.66,26.84,2491514.0,1.1543626,1.0
20120131,BBG000BVB8Q0,TLM,XNYS,99.7887,0.28686,61307892.0,12.17,12.24,11.61,11.92,6804583.0,1.0580895,1.0
20120131,BBG000BLMZK6,KMX,XNYS,99.4997,0.24454,61713692.0,31.42,31.44,30.28,30.43,1982856.0,1.0,1.0
20120131,BBG000B9X8C0,AEE,XNYS,99.7046,0.1282,61782096.0,31.54,31.7,31.39,31.64,2648356.0,1.2696005,1.0
20120131,BBG000BW2QX0,UNM,XNYS,99.5638,0.1696099999999999,62031090.0,22.99,23.09,22.72,22.83,1856364.0,1.0710016,1.0
20120131,BBG000J5Q6L2,GNW,XNYS,99.6759,0.39802,62178256.0,7.72,8.04,7.6,7.71,7252554.0,1.0347463,1.0
20120131,BBG000BSXQV7,SHW,XNYS,82.4467,0.18434,75265940.0,97.56,98.8,95.93,97.53,1020734.0,1.0933559,1.0
20120131,BBG000BVSX05,TIBX,XNGS,94.8182,0.27347,65771700.0,25.91,26.18,25.62,26.07,2299785.0,1.0,1.0
20120131,BBG000QRFNK2,PAY,XNYS,98.2889,0.31134,63481516.0,40.32,43.3492,40.31,42.7,6129237.0,1.0,1.0
20120131,BBG000BJ5GK2,EXPD,XNGS,98.1296,0.1151799999999999,63677668.0,44.6,44.92,43.75,44.65,3694253.0,1.041039,1.0
20120131,BBG000BGFLL5,NYX,XNYS,99.6959,0.27862,62721348.0,26.95,27.05,26.43,26.56,2599807.0,1.1740382,1.0
