Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20110527,BBG000PXGT62,TPX,XNYS,96.7656,0.20714,51975504.0,64.3,65.12,64.1,64.77,469638.0,1.0203322,1.0
20110527,BBG000F6ZWH2,DKS,XNYS,98.8284,0.19343,51162120.0,39.61,40.47,38.83,40.11,1289795.0,1.0,1.0
20110527,BBG000BNBPQ0,LM,XNYS,97.2131,0.14708,52040040.0,33.41,33.72,33.26,33.36,1170273.0,1.0626659,1.0
20110527,BBG000BKR1D6,GWW,XNYS,84.0029,0.1000799999999999,60284692.0,149.8,150.18,149.24,149.41,222754.0,1.0693429,1.0
20110527,BBG000K82ZT8,CHKP,XNGS,77.2212,0.13729,66266624.0,54.1,54.52,54.07,54.32,724168.0,1.0,1.0
20110527,BBG000D8RG11,NRG,XNYS,99.4014,0.16412,51573760.0,24.74,24.84,24.57,24.59,1501497.0,1.0,1.0
20110527,BBG000BR54L0,PHM,XNYS,87.7156,0.1994299999999999,59075716.0,7.87,8.24,7.835,8.2,7354068.0,1.0126833,1.0
20110527,BBG000BXM6V2,UA,XNYS,91.2595,0.25283,56999308.0,65.77,66.35,65.13,65.39,436574.0,1.0,1.0
20110527,BBG000PTLGZ1,LEA,XNYS,99.8701,0.19784,52130550.0,49.85,50.47,49.83,50.3,488051.0,2.0048068,0.5
20110527,BBG000C2YHG9,DISH,XNGS,97.4262,0.20951,53466684.0,29.76,30.14,29.62,30.13,1886590.0,1.0992556,1.0
20110527,BBG000JBN3X6,LCC,XNYS,95.3126,0.27343,54680212.0,9.19,9.33,9.05,9.12,5182412.0,1.0,1.0
20110527,BBG000PSJP22,CVE,XNYS,99.9986,0.16999,52274876.0,36.2,37.36,36.09,36.4,1856293.0,1.0421215,1.0
20110527,BBG000BBCQD7,SLM,XNYS,99.486,0.20343,52644304.0,16.69,16.86,16.57,16.84,3979049.0,1.0,1.0
20110527,BBG000BGYWY6,ORLY,XNGS,96.5831,0.12111,54290524.0,59.57,59.9,59.53,59.69,620497.0,1.0,1.0
20110527,BBG000H0QBS7,LBTYA,XNGS,90.9402,0.18249,57779344.0,44.95,45.04,44.56,44.98,982226.0,1.0,1.0
20110527,BBG000BXNJ07,CY,XNGS,94.6589,0.2001599999999999,55628136.0,22.65,23.5,22.55,23.36,5456615.0,6.2838144,1.0
20110527,BBG000FQRVM3,WAT,XNYS,96.0303,0.12825,54975616.0,98.11,98.68,97.5,97.8,588819.0,1.0,1.0
20110527,BBG000BMP3J4,PLCM,XNGS,99.2996,0.30136,53212730.0,57.09,57.81,56.7457,57.37,1046946.0,1.0,1.0
20110527,BBG000BQT4L6,PBCT,XNGS,98.8373,0.13371,53509400.0,13.14,13.24,13.08,13.21,3165303.0,1.1477754,1.0
20110527,BBG000BSC0K9,DLTR,XNGS,96.5409,0.14368,55132520.0,62.9,63.44,62.79,63.22,799078.0,1.5,0.6666667
20110527,BBG000BCTQ65,XEL,XNYS,99.6633,0.06917,53533796.0,24.8,24.8286,24.56,24.58,1765871.0,1.1658442,1.0
20110527,BBG000BDCB28,VECO,XNGS,98.8761,0.2936499999999999,54196852.0,54.78,56.19,54.62,55.07,1205843.0,1.0,1.0
20110527,BBG000MBDGM6,EQIX,XNGS,98.9787,0.1835699999999999,54569136.0,100.05,101.09,99.4,100.61,608643.0,1.0,1.0
20110527,BBG000BFDLV8,CERN,XNGS,86.6303,0.15261,62453190.0,120.57,121.35,119.89,120.28,335857.0,1.0,1.0
20110527,BBG000BR1W32,DB,XNYS,95.9705,0.212,56455108.0,58.41,58.68,58.01,58.3,902430.0,1.1134241,1.0
20110527,BBG000C2ZCH8,SRE,XNYS,92.6836,0.06469,58542196.0,54.73,54.89,54.505,54.68,732034.0,1.1048208,1.0
20110527,BBG000HYNVL9,SWC,XNYS,94.1713,0.30142,57663300.0,19.21,19.65,19.14,19.53,2664644.0,1.0,1.0
20110527,BBG000BGRKT6,LLL,XNYS,95.9308,0.12563,56768348.0,81.39,81.7,80.96,81.6,513440.0,1.0641266,1.0
20110527,BBG000BXBHJ4,TD,XNYS,99.549,0.1538,54782384.0,85.95,86.12,85.44,85.52,606567.0,1.112195,1.0
20110527,BBG000D9KWL9,MTB,XNYS,90.6132,0.13041,60230664.0,86.56,87.65,86.43,87.62,534790.0,1.1537952,1.0
20110527,BBG000F80SZ5,WFR,XNYS,99.6677,0.28114,55124692.0,10.14,10.23,10.09,10.12,2431857.0,1.0,1.0
20110527,BBG000J5Q6L2,GNW,XNYS,99.6727,0.18861,55441180.0,11.1,11.18,11.04,11.09,2794124.0,1.0347463,1.0
20110527,BBG000BC8G88,ARG,XNYS,89.618,0.11194,62144756.0,68.0,68.78,67.59,68.32,745970.0,1.0496691,1.0
20110527,BBG000BTQ9G8,SVU,XNYS,98.6789,0.31172,56865816.0,10.1,10.23,9.98,10.21,5317403.0,1.13754,1.0
20110527,BBG000BN1XR3,COL,XNYS,99.6494,0.08352,56325056.0,60.1,60.47,60.06,60.2,759051.0,1.0674783,1.0
20110527,BBG000BJKPG0,FISV,XNGS,98.1215,0.11703,57361216.0,63.17,63.84,63.04,63.46,725808.0,1.0,1.0
20110527,BBG000BB2KW0,APOL,XNGS,87.5986,0.24406,64497070.0,39.77,40.34,39.77,40.22,797874.0,1.0,1.0
20110527,BBG000C6F3T8,IGT,XNYS,99.7267,0.21017,57363220.0,17.37,17.44,17.19,17.2,1727597.0,1.0632871,1.0
20110527,BBG000C0HQ54,ENDP,XNGS,99.5438,0.2052,58162604.0,40.89,41.55,40.89,41.52,818494.0,1.0,1.0
20110527,BBG000C37332,FOSL,XNGS,82.9473,0.21644,69813640.0,104.96,106.0,104.55,105.28,299551.0,1.0,1.0
20110527,BBG000C7LMS8,AZO,XNYS,65.6295,0.11243,88530240.0,295.27,297.81,294.84,296.71,293876.0,1.0,1.0
20110527,BBG000BP1Q11,MHP,XNYS,98.9378,0.13043,58775492.0,42.29,42.54,42.18,42.2,1442818.0,1.1089305,1.0
20110527,BBG000BVSX05,TIBX,XNGS,95.2247,0.22544,61249036.0,28.71,28.88,28.24,28.31,1838280.0,1.0,1.0
20110527,BBG000BPNP00,MXIM,XNGS,98.8472,0.14752,59142480.0,26.9,27.44,26.9,27.35,1873962.0,1.132939,1.0
20110527,BBG000BNW1S8,MDR,XNYS,98.6758,0.242,59376330.0,20.87,21.89,20.8506,21.57,2873883.0,1.9373726,1.0
20110527,BBG000LL9LQ5,IAG,XNYS,96.5425,0.27196,60986910.0,20.73,20.95,20.68,20.77,2380105.0,1.0195816,1.0
20110527,BBG000BSXQV7,SHW,XNYS,82.824,0.1178599999999999,71453400.0,84.2,86.29,84.1,85.75,1001010.0,1.0834033,1.0
20110527,BBG000CHWP52,DISCA,XNGS,98.0487,0.10749,61108404.0,43.59,43.84,43.46,43.71,1036735.0,0.5511221,2.0
20110527,BBG000B9YJ35,APH,XNYS,99.8791,0.12118,60108148.0,53.64,54.08,53.54,53.89,486808.0,1.005179,1.0
20110527,BBG000FNRZ69,HTZ,XNYS,77.7786,0.1976,77406020.0,15.89,16.15,15.89,16.08,3551922.0,1.0,1.0
20110527,BBG000C23KJ3,AES,XNYS,83.6891,0.17602,71967650.0,12.74,12.82,12.68,12.76,2037429.0,1.0,1.0
20110527,BBG000CPHYL4,THC,XNYS,99.3736,0.4122399999999999,60631200.0,6.38,6.43,6.33,6.4,3884150.0,1.0,1.0
20110527,BBG000BQ74K1,NTRS,XNGS,97.0209,0.11286,62138770.0,48.55,48.69,48.28,48.45,1070798.0,1.0682193,1.0
20110527,BBG000BX9WL1,ZION,XNGS,97.5668,0.1651999999999999,61923596.0,23.18,23.765,23.18,23.71,1542074.0,1.0490595,1.0
20110527,BBG000BWBZN1,VAR,XNYS,99.6866,0.1163099999999999,60912860.0,67.24,67.34,66.74,67.01,831473.0,1.0,1.0
20110527,BBG000DKCC19,TSN,XNYS,97.0605,0.20168,62582130.0,18.55,18.59,18.51,18.54,2640084.0,1.0433629,1.0
20110527,BBG000HGYNZ9,STLD,XNGS,95.2035,0.13704,63844000.0,16.78,17.15,16.78,17.02,4048658.0,2.1405811,0.5
