Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20100713,BBG000BP5YT0,FLEX,XNGS,99.8653,0.23155,58925490.0,6.25,6.56,6.22,6.52,15334736.0,1.0,1.0
20100713,BBG000BDY3Y7,CYH,XNYS,97.4669,0.23579,60517620.0,32.58,32.82,32.45,32.73,792568.0,1.0,1.0
20100713,BBG000M44VW8,OC,XNYS,87.4324,0.28648,67761390.0,29.28,30.27,29.06,30.08,1161139.0,1.0,1.0
20100713,BBG000BBL8V7,PWR,XNYS,98.8494,0.1825099999999999,60235520.0,21.48,21.66,21.3,21.58,2162403.0,1.0,1.0
20100713,BBG000C90DH9,IPG,XNYS,99.124,0.26267,60501548.0,7.78,7.9,7.65,7.9,9755950.0,1.0,1.0
20100713,GEN_EQ0015641100001000,VRX,XNYS,97.7044,0.2120699999999999,61562680.0,51.4,51.5,50.68,51.23,1120212.0,1.0,1.0
20100713,BBG000FSMWC3,WSM,XNYS,89.1856,0.29934,67791740.0,26.0,26.35,25.6,26.23,1900458.0,1.0805136,1.0
20100713,BBG000FBR384,FO,XNYS,99.6517,0.15181,60715120.0,41.22,42.24,41.03,41.94,1658241.0,1.0698903,1.0
20100713,BBG000PV2L86,WYN,XNYS,99.0678,0.1995799999999999,61184490.0,21.97,22.25,21.92,22.01,2931203.0,1.0512863,1.0
20100713,BBG000BNW1S8,MDR,XNYS,98.8749,0.22267,61307148.0,24.07,24.2599,23.77,23.83,2422050.0,1.0,1.0
20100713,BBG000BHFHP8,UFS,XNYS,100.0,0.32398,61082896.0,49.9,51.35,49.47,50.95,1019939.0,0.083700106,12.000048
20100713,BBG000F7RCJ1,AAP,XNYS,99.3775,0.21355,61561548.0,51.65,52.77,51.63,52.65,1567433.0,1.0153126,1.0
20100713,BBG000BB29X4,DTE,XNYS,99.5187,0.08237,61604136.0,48.0,48.35,47.77,48.11,923920.0,1.1512773,1.0
20100713,BBG000CVWGS6,ATVI,XNGS,41.9253,0.17359,146712930.0,11.22,11.44,11.11,11.41,11971615.0,2.0272727,0.5
20100713,BBG000C1S2X2,VRTX,XNGS,98.6541,0.18498,62747160.0,33.69,34.12,33.43,33.8,1333003.0,1.0,1.0
20100713,BBG000BCYP43,BCR,XNYS,98.8985,0.11589,62853304.0,79.04,80.0,79.0,79.66,655137.0,1.0196805,1.0
20100713,BBG000BJ8YN7,FAST,XNGS,88.9021,0.11257,69973430.0,51.48,52.84,50.25,50.44,3899098.0,1.0495828,1.0
20100713,BBG000R8ZVD1,LULU,XNGS,100.0,0.27231,62208852.0,39.32,39.65,38.35,39.13,1512091.0,1.0,1.0
20100713,BBG000BMRFF9,CSTR,XNGS,98.777,0.36809,62998804.0,46.92,47.5,46.43,47.35,707074.0,1.0,1.0
20100713,BBG000BKR1D6,GWW,XNYS,84.2936,0.09868,73978550.0,104.86,106.2285,104.28,105.49,847021.0,1.0508015,1.0
20100713,BBG000BJ98Z0,GMCR,XNGS,80.8032,0.32659,77514504.0,26.87,27.3999,26.45,27.21,1678408.0,4.5,0.22222224
20100713,BBG000BMFFQ0,JEC,XNYS,97.0765,0.17384,64679404.0,37.83,38.87,37.83,38.66,846877.0,1.0,1.0
20100713,BBG000BLW530,EMN,XNYS,93.1137,0.1414099999999999,67872000.0,56.12,57.41,56.04,57.0,1039283.0,1.1020311,1.0
20100713,BBG000FL0BC8,FST,XNYS,93.7316,0.19061,67433330.0,29.28,29.37,28.68,28.8,1658351.0,1.0,1.0
20100713,BBG000BVXPZ8,NYB,XNYS,92.7856,0.20469,69033530.0,16.32,16.965,16.32,16.88,4602898.0,1.1945288,1.0
20100713,BBG000BMWV95,RDN,XNYS,96.3357,0.60175,66595164.0,8.45,8.75,8.34,8.69,5516145.0,1.011682,1.0
20100713,BBG000BRRG02,PVH,XNYS,88.4941,0.19029,72741710.0,48.01,49.23,47.896,48.95,771394.0,1.011444,1.0
20100713,BBG000N746D6,ETFC,XNGS,99.4756,0.31072,65281120.0,12.29,12.88,12.28,12.8,4101865.0,0.1,10.0
20100713,BBG000DQBZJ7,DV,XNYS,88.387,0.27666,73474110.0,51.2,51.97,50.94,51.87,700762.0,1.0079252,1.0
20100713,BBG000BK1FD3,FWLT,XNGS,99.4851,0.2082099999999999,65335868.0,22.66,23.1,22.66,22.89,1792001.0,2.0,0.5
20100713,BBG000DGPR66,BG,XNYS,98.8262,0.21244,65936816.0,53.93,54.9,53.8607,53.96,1654508.0,1.0318807,1.0
20100713,BBG000BVLRY8,ALV,XNYS,99.7007,0.19999,65452132.0,51.32,52.43,50.96,52.09,737214.0,1.0565027,1.0
20100713,GEN_EQ0010091900001000,LZ,XNYS,98.8656,0.18898,66015436.0,87.41,89.47,86.15,88.32,1205554.0,1.0621486,1.0
20100713,BBG000MQ1SN9,DVA,XNYS,99.5501,0.15126,65758624.0,60.83,61.78,60.52,61.52,1242558.0,1.0,1.0
20100713,BBG000LL9LQ5,IAG,XNYS,97.9097,0.28344,67113750.0,17.29,17.29,16.71,16.74,2794913.0,1.0150601,1.0
20100713,BBG000BBCDZ2,ROK,XNYS,99.4732,0.16182,66317620.0,52.07,52.93,51.95,52.67,535043.0,1.0761471,1.0
20100713,BBG000CNWNL6,OI,XNYS,99.4503,0.17609,66567860.0,30.15,30.64,29.92,30.51,1535264.0,1.0,1.0
20100713,BBG000BVB8Q0,TLM,XNYS,99.8641,0.18753,66331880.0,16.25,16.54,16.23,16.33,2195862.0,1.0343487,1.0
20100713,BBG000C7LMS8,AZO,XNYS,60.8962,0.11504,108953304.0,203.98,206.42,203.05,205.43,609252.0,1.0,1.0
20100713,BBG000BN1XR3,COL,XNYS,99.6586,0.1019299999999999,66900268.0,55.53,56.095,55.21,55.8,975973.0,1.0508578,1.0
20100713,BBG000BN84F3,DGX,XNYS,82.4544,0.11837,81144720.0,49.73,50.57,49.46,50.51,1147034.0,1.0215347,1.0
20100713,BBG000BF2KK4,CBE,XNYS,98.9785,0.14785,67809620.0,45.85,46.65,45.85,46.48,795555.0,1.0741447,1.0
20100713,BBG000BC15S7,AON,XNYS,92.792,0.13949,73255064.0,35.73,37.15,35.6963,37.07,15442051.0,1.0369371,1.0
20100713,BBG000BWBZN1,VAR,XNYS,99.6087,0.15627,68290280.0,53.79,54.84,53.79,54.68,924612.0,1.0,1.0
20100713,BBG000BGFZR8,CSC,XNYS,99.7855,0.10897,68175340.0,46.28,47.18,46.07,47.01,1246205.0,1.0030432,1.0
20100713,BBG000BJ5GK2,EXPD,XNGS,98.3179,0.13898,69197350.0,36.41,37.36,36.41,37.16,1691559.0,1.0258924,1.0
20100713,BBG000BNMHS4,MAN,XNYS,99.3277,0.20389,68657880.0,47.58,47.74,46.856,47.57,837930.0,1.0428714,1.0
20100713,BBG000BV4DR6,TER,XNYS,99.4389,0.17886,69149850.0,10.46,10.74,10.37,10.69,4307265.0,1.0,1.0
20100713,BBG000BVPPM1,TSO,XNYS,98.4174,0.24425,70196000.0,11.71,11.99,11.54,11.91,5871148.0,1.0486792,1.0
20100713,BBG000DV7MX4,ONNN,XNGS,98.1776,0.18529,70389800.0,6.8,6.96,6.8,6.93,5762302.0,1.0,1.0
20100713,BBG000C04224,CBG,XNYS,98.238,0.24581,71124540.0,14.12,14.3,13.89,14.02,5134741.0,1.0,1.0
20100713,BBG000C3GN47,COG,XNYS,97.409,0.18553,71779580.0,33.7,33.96,33.42,33.5,942568.0,1.0084425,1.0
20100713,BBG000BP6L99,BRCD,XNGS,99.6124,0.31098,70279130.0,5.12,5.27,5.075,5.23,12247600.0,1.0,1.0
20100713,BBG000JN9BQ6,NIHD,XNGS,99.2857,0.22984,71266616.0,34.7,35.045,34.33,34.44,1581322.0,1.0,1.0
20100713,BBG000FKYVH4,LXK,XNYS,98.7369,0.26749,72029050.0,34.7,35.16,34.09,34.99,1481384.0,1.0,1.0
20100713,BBG000BVHBM1,TOL,XNYS,87.2952,0.1398,81488360.0,17.06,17.65,16.87,17.56,3649257.0,1.0,1.0
20100713,BBG000C2YHG9,DISH,XNGS,96.1139,0.2279,74153060.0,19.53,19.79,19.43,19.67,2592608.0,1.0992556,1.0
20100713,BBG000FQRVM3,WAT,XNYS,96.0562,0.1664199999999999,74328140.0,64.12,65.2,64.12,64.93,603394.0,1.0,1.0
20100713,BBG000BB5792,RCL,XNYS,60.8537,0.26514,118260370.0,24.5,25.15,24.45,25.01,3684592.0,1.0153764,1.0
20100713,GEN_EQ0030073600001000,JCG,XNYS,93.8249,0.2123999999999999,77069540.0,36.44,36.55,35.25,36.38,2028978.0,1.0,1.0
20100713,BBG000D7RKJ5,EIX,XNYS,99.6592,0.07916,72762420.0,33.19,33.4,32.9,33.13,1662090.0,1.0909545,1.0
20100713,BBG000BSSC44,RY,XNYS,100.0,0.1922799999999999,72644390.0,53.07,53.39,52.66,52.99,1088139.0,1.1127007,1.0
20100713,BBG000DWB323,UBS,XNYS,100.0,0.2143699999999999,72765256.0,14.63,14.88,14.63,14.86,4344269.0,1.05,0.952381
20100713,BBG000BCHG15,ASH,XNYS,99.4993,0.21508,73205100.0,48.47,49.08,47.88,48.4,844717.0,1.048684,1.0
20100713,BBG000BHB3M6,DOV,XNYS,98.2796,0.1363599999999999,74366210.0,44.21,44.79,44.12,44.38,1249560.0,1.0677813,1.0
20100713,BBG000BK5DP1,GCI,XNYS,99.3328,0.28838,73627064.0,14.91,14.91,14.56,14.73,3448316.0,1.147625,1.0
20100713,BBG000Q0BPZ4,CIT,XNYS,99.9364,0.47522,73324270.0,37.59,37.59,36.8,37.04,1979597.0,1.0,1.0
20100713,GEN_EQ0021071400001000,BEXP,XNGS,97.2127,0.3081,75598270.0,16.23,16.42,15.83,16.28,2987884.0,1.0,1.0
20100713,BBG000CBMH27,MTG,XNYS,98.1604,0.51377,74991920.0,8.15,8.185,7.88,8.11,10564902.0,1.0068376,1.0
20100713,BBG000DNTSP4,SE,XNYS,99.8193,0.11902,74005430.0,21.66,21.76,21.43,21.47,3189178.0,1.1337924,1.0
20100713,BBG000BGYWY6,ORLY,XNGS,96.179,0.1749399999999999,76823420.0,46.49,47.81,46.37,47.6,1619453.0,1.0,1.0
20100713,BBG000BG7986,ARO,XNYS,98.9882,0.2336,74686910.0,29.14,29.75,28.7,29.53,3273246.0,1.5,0.6666667
20100713,BBG000P1F8Q7,HSP,XNYS,99.6093,0.15353,74420740.0,58.69,59.19,58.69,58.9,1384853.0,1.0,1.0
20100713,BBG000BHLYS1,ED,XNYS,99.7435,0.06231,74587000.0,45.7,45.71,45.21,45.52,1579055.0,1.1530252,1.0
20100713,BBG000BPNP00,MXIM,XNGS,98.9503,0.1205299999999999,75528296.0,18.14,18.29,18.0,18.23,2656611.0,1.0920734,1.0
20100713,BBG000D3MB18,VMED,XNGS,99.1291,0.20526,75865630.0,18.15,18.31,17.74,18.22,3876988.0,1.0442448,1.0
20100713,BBG000HQ7GC7,RSH,XNYS,99.5306,0.3150699999999999,75592630.0,21.7,23.16,21.63,22.41,5142183.0,1.0397846,1.0
20100713,GEN_EQ0010548100001000,MI,XNYS,98.8653,0.31087,76209740.0,8.29,8.5,8.24,8.41,6923303.0,1.082638,1.0
20100713,BBG000HS74G6,CNI,XNYS,100.0,0.14028,75729760.0,59.5,60.645,59.11,59.8,1306101.0,1.0493693,1.0
20100713,BBG000BJ49H3,BWA,XNYS,98.4456,0.19668,77048744.0,40.36,42.39,40.36,42.02,2792883.0,1.0186721,1.0
20100713,BBG000BWGYF8,VMC,XNYS,99.5554,0.14195,76381784.0,44.47,45.47,44.41,45.24,816552.0,1.0792629,1.0
20100713,BBG000BWCKB6,VFC,XNYS,99.6622,0.11399,76395416.0,75.53,76.57,75.07,76.19,688620.0,1.0919944,1.0
20100713,BBG000FV1Z23,CCI,XNYS,97.1338,0.1326599999999999,78424776.0,37.81,38.37,37.77,38.31,1802881.0,1.0,1.0
20100713,BBG000BP7JB0,JDSU,XNGS,99.6164,0.2887699999999999,76959350.0,10.6,10.75,10.42,10.68,3285575.0,1.0,1.0
20100713,BBG000C23KJ3,AES,XNYS,83.7662,0.19618,91662600.0,10.41,10.46,10.16,10.23,4838889.0,1.0,1.0
20100713,BBG000BJKPG0,FISV,XNGS,97.9253,0.13689,78494250.0,46.34,47.21,46.26,47.1,1260902.0,1.0,1.0
20100713,BBG000BGRKT6,LLL,XNYS,96.3563,0.08662,80052710.0,72.62,73.44,72.11,73.25,1080935.0,1.0405476,1.0
20100713,BBG000BV9X97,TLAB,XNGS,90.7993,0.29725,85224960.0,7.25,7.29,7.06,7.23,8342111.0,1.005395,1.0
20100713,BBG000D8RG11,NRG,XNYS,99.4293,0.2026299999999999,77943256.0,23.2,23.33,22.57,22.9,2620503.0,1.0,1.0
20100713,BBG000BGXZB5,AEO,XNYS,89.3475,0.2606199999999999,87080184.0,12.14,12.18,11.89,12.02,5005038.0,1.0744853,1.0
20100713,GEN_EQ0000000000852052,ATHR,XNGS,98.893,0.16623,78758180.0,29.16,29.57,28.87,29.49,1543276.0,1.0,1.0
20100713,BBG000BDWKC5,CA,XNGS,71.6038,0.1252,108776870.0,19.1,19.59,19.05,19.44,6045608.0,1.0201005,1.0
20100713,BBG000BSC0K9,DLTR,XNGS,96.6688,0.20329,81141176.0,41.66,42.01,41.45,41.63,1178697.0,1.5,0.6666667
20100713,BBG000BXBHJ4,TD,XNYS,100.0,0.15757,79417610.0,70.09,70.63,69.79,70.17,953388.0,1.0856538,1.0
20100713,BBG000BGYMH7,MLM,XNYS,98.3941,0.1176799999999999,80969176.0,85.61,87.15,85.45,86.78,687409.0,1.0440565,1.0
20100713,BBG000BFXHL6,MOS,XNYS,35.7249,0.19631,223319040.0,42.94,43.87,41.61,41.7,9737321.0,1.0349232,1.0
20100713,BBG000BR37X2,PGR,XNYS,91.7682,0.10887,87789960.0,19.99,20.0,19.76,19.84,4380980.0,1.1821178,1.0
20100713,BBG000BWXL85,RHT,XNYS,99.1971,0.16297,81651976.0,31.12,31.86,31.0,31.59,2780382.0,1.0,1.0
20100713,BBG000BFS7D3,CLX,XNYS,99.6009,0.07793,81455400.0,64.87,65.1,64.568,64.89,931682.0,1.0843058,1.0
20100713,BBG000BKXFN7,PTEN,XNGS,98.0285,0.2112599999999999,82845720.0,14.88,14.95,14.59,14.73,6163421.0,1.0571755,1.0
20100713,BBG000BPXVJ6,RSG,XNYS,99.6428,0.1188099999999999,81737350.0,30.88,31.04,30.73,30.89,2052608.0,1.0736225,1.0
20100713,BBG000BDCB28,VECO,XNGS,98.711,0.39335,83146670.0,41.29,42.0,40.68,41.89,1543528.0,1.0,1.0
20100713,BBG000BMB7R1,ITT,XNYS,99.5606,0.10262,82502616.0,46.84,47.35,46.39,47.2,1545344.0,1.0426191,1.0
20100713,BBG000JBN3X6,LCC,XNYS,95.464,0.36568,86134410.0,9.35,9.55,9.2891,9.33,8371424.0,1.0,1.0
20100713,BBG000TK7PB8,PCX,XNYS,86.1864,0.37146,96025790.0,12.46,12.78,12.12,12.68,4837577.0,2.0,0.5
20100713,GEN_EQ0010580600001000,NVLS,XNGS,99.2127,0.10923,83490260.0,27.11,28.46,27.0599,28.26,4755124.0,1.0,1.0
20100713,GEN_EQ0010015200001000,CEG,XNYS,90.9293,0.15462,91490840.0,34.09,34.45,33.61,33.82,1472852.0,1.0917631,1.0
20100713,BBG000BKSL41,HCBK,XNGS,89.2539,0.15286,93523660.0,12.68,12.83,12.6799,12.72,4856276.0,1.0980603,1.0
20100713,BBG000HGYNZ9,STLD,XNGS,94.8998,0.17384,87967040.0,14.8,15.0,14.69,14.84,4596684.0,2.1092653,0.5
20100713,BBG000BP4MH0,MMC,XNYS,99.6328,0.12249,83849940.0,22.86,23.34,22.83,23.26,4228406.0,1.0994542,1.0
20100713,BBG000BQC9V2,NWL,XNYS,99.5554,0.17995,83916180.0,15.32,15.65,15.28,15.53,3593560.0,1.0897536,1.0
20100713,BBG000C2PW58,BLK,XNYS,93.2682,0.19435,89771970.0,155.24,158.45,155.105,156.9,366852.0,1.0495707,1.0
20100713,BBG000BNBPQ0,LM,XNYS,90.6093,0.2812099999999999,92456500.0,29.61,30.2,29.49,30.07,2348605.0,1.05763,1.0
20100713,BBG000BLCPY4,HP,XNYS,96.7608,0.18767,86770180.0,40.4,40.6,39.95,40.17,1502504.0,1.013865,1.0
20100713,BBG000DN7P92,SYK,XNYS,73.2399,0.1317,114712460.0,52.43,53.25,52.38,53.12,1171358.0,1.020888,1.0
20100713,BBG000DQTXY6,DHI,XNYS,91.185,0.17354,92407096.0,10.17,10.5,10.1075,10.43,6554183.0,1.049025,1.0
20100713,BBG000BQSQ38,PAYX,XNGS,89.2516,0.10777,94950456.0,26.01,26.13,25.71,26.06,5574493.0,1.1106846,1.0
20100713,BBG000BN7277,EGO,XNYS,100.0,0.27904,84804350.0,17.09,17.15,16.53,16.55,4114455.0,1.0027715,1.0
20100713,BBG000BHCP19,MCHP,XNGS,97.2821,0.0856299999999999,87453070.0,29.62,30.04,29.56,29.91,2362291.0,1.1392434,1.0
20100713,BBG000C45984,L,XNYS,74.9014,0.11974,113844420.0,35.8,36.21,35.66,36.07,2573170.0,1.019612,1.0
20100713,GEN_EQ0140919900001000,PGN,XNYS,99.7553,0.0592299999999999,85716450.0,40.75,41.03,40.68,40.85,1899830.0,1.1849896,1.0
