Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20120821,BBG000BCYP43,BCR,XNYS,93.1128,0.12328,50823070.0,98.17,98.85,97.76,98.41,458802.0,1.0382806,1.0
20120821,BBG000PCNTM2,LMCA,XNGS,90.4972,0.14811,52315850.0,102.95,104.55,102.83,104.32,550141.0,1.0,1.0
20120821,BBG000LC1FS4,ATI,XNYS,93.3689,0.18554,50709790.0,32.8,34.1,32.8,33.35,1729819.0,1.0818529,1.0
20120821,BBG000BPXVJ6,RSG,XNYS,78.5354,0.1357799999999999,60404596.0,28.35,28.46,28.07,28.09,1658666.0,1.1379169,1.0
20120821,BBG000K7PWX7,INFA,XNGS,99.0335,0.2863,47935780.0,30.86,31.54,30.7,31.3,2651471.0,1.0,1.0
20120821,BBG000HS74G6,CNI,XNYS,99.6751,0.13921,47635984.0,93.22,93.46,91.77,91.98,390564.0,1.0870144,1.0
20120821,BBG000BQHGR6,OKE,XNYS,99.1217,0.10785,48315136.0,44.41,44.98,44.36,44.5,1211309.0,2.400015,0.5
20120821,BBG000BN1XR3,COL,XNYS,99.5233,0.1442,48130740.0,51.24,51.36,50.7,50.82,865665.0,1.0948606,1.0
20120821,BBG000BJNGN9,JBL,XNYS,89.2226,0.19539,53758996.0,23.38,23.95,23.37,23.49,2197482.0,1.1101553,1.0
20120821,BBG000BDDN94,OIS,XNYS,98.9683,0.15975,48495668.0,80.41,80.735,78.12,78.45,613724.0,1.0,1.0
20120821,BBG000BS5170,RGLD,XNGS,95.0535,0.19882,50695400.0,79.6,82.0,79.395,81.52,1181169.0,1.0356857,1.0
20120821,BBG000FBMY72,SPN,XNYS,99.2587,0.22846,48740988.0,23.0,23.5,22.86,23.0,1341866.0,1.0,1.0
20120821,BBG000BBB3K1,RAI,XNYS,58.0414,0.08682,83607330.0,46.37,46.49,45.75,45.8,1815694.0,2.6959193,0.5
20120821,BBG000BQTMJ9,PBI,XNYS,99.6148,0.19832,48896804.0,13.7,13.88,13.61,13.65,2399935.0,1.3644723,1.0
20120821,BBG000BL79J3,URBN,XNGS,75.3986,0.28348,64736110.0,36.91,37.65,35.91,36.98,21689800.0,1.0,1.0
20120821,BBG000BKL348,GPC,XNYS,97.1945,0.10622,50251292.0,64.61,64.61,63.92,64.12,616938.0,1.1904784,1.0
20120821,BBG000BFL116,FSLR,XNGS,69.0374,0.5373300000000001,70844480.0,23.08,25.06,22.77,24.14,14388537.0,1.0,1.0
20120821,BBG000BFVXX0,CMS,XNYS,99.1265,0.07699,49341332.0,23.4,23.41,23.11,23.12,2963423.0,1.1986881,1.0
20120821,BBG000NSCNT7,PFG,XNYS,99.4916,0.15461,49207804.0,26.45,26.98,26.45,26.78,1814486.0,1.1088803,1.0
20120821,BBG000BQC9V2,NWL,XNYS,99.4505,0.2002,49654076.0,17.67,17.87,17.57,17.66,2129366.0,1.1281296,1.0
20120821,BBG000BN84F3,DGX,XNYS,99.4091,0.14624,49699916.0,60.78,61.11,60.58,60.6,527712.0,1.040069,1.0
20120821,BBG000D14WM3,KOG,XNYS,97.5816,0.35704,50714308.0,9.14,9.26,8.85,8.92,4526608.0,1.0,1.0
20120821,BBG000BP7JB0,JDSU,XNGS,99.7297,0.25822,50063292.0,11.74,11.985,11.69,11.79,4973676.0,1.0,1.0
20120821,BBG000D5S4M0,PII,XNYS,92.5332,0.20736,54019416.0,77.4,77.46,76.12,76.57,510680.0,2.3111331,0.5
20120821,BBG000BPZBB6,NI,XNYS,99.0888,0.10626,50570596.0,24.61,24.72,24.32,24.34,2269800.0,1.3026385,1.0
20120821,BBG000RGM5P1,TEL,XNYS,99.75,0.1239099999999999,50381680.0,35.8,36.19,35.78,35.84,1354490.0,1.1176066,1.0
20120821,BBG000BV95H9,TKR,XNYS,91.8032,0.26188,54952524.0,42.01,42.85,41.95,42.24,1207741.0,1.1086413,1.0
20120821,BBG000BVB8Q0,TLM,XNYS,99.7295,0.27259,50677096.0,13.71,13.77,13.51,13.61,4857853.0,1.0782622,1.0
20120821,BBG000BB2KW0,APOL,XNGS,85.4866,0.2912099999999999,59243364.0,28.66,28.97,28.6,28.73,1114108.0,1.0,1.0
20120821,BBG000BCHG15,ASH,XNYS,99.577,0.15516,51020296.0,74.28,74.45,72.94,73.25,509537.0,1.0776247,1.0
20120821,BBG000C23KJ3,AES,XNYS,82.8709,0.1661,61461020.0,11.66,11.72,11.58,11.61,3517793.0,1.0,1.0
20120821,BBG000L8CBX4,TDG,XNYS,91.9535,0.16359,55479256.0,138.49,139.33,135.24,136.81,443823.0,1.1820562,1.0
20120821,BBG000BW2QX0,UNM,XNYS,99.4586,0.1251,51317380.0,19.63,19.79,19.54,19.6,3175113.0,1.0833402,1.0
20120821,BBG000BLMZK6,KMX,XNYS,99.446,0.19939,51393300.0,29.79,30.01,29.6,29.81,1585421.0,1.0,1.0
20120821,BBG000BWP7D9,WEC,XNYS,99.7634,0.0766299999999999,52198090.0,38.62,38.75,38.4,38.49,966317.0,2.309471,0.5
20120821,BBG000BFV115,SM,XNYS,98.672,0.28741,52973256.0,47.88,49.19,47.88,48.69,736533.0,1.0125216,1.0
20120821,BBG000BPS2V2,NAV,XNYS,99.2229,0.56034,52929450.0,25.25,25.75,24.99,25.15,810799.0,1.0,1.0
20120821,BBG000BGFLL5,NYX,XNYS,99.5029,0.16805,52946920.0,26.12,26.43,25.94,26.06,1977133.0,1.2007824,1.0
20120821,BBG000CZWZ05,BMRN,XNGS,99.4227,0.2766099999999999,53213376.0,37.05,37.82,36.97,37.48,1412764.0,1.0,1.0
