Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20120424,09:45:00.000,BBG000BJP882,0.00017085641,-0.0040800283,16928
20120424,09:45:00.000,BBG000GHZSZ6,0.006082198,0.01117944,193129
20120424,09:45:00.000,BBG000BQ74K1,0.003189225,0.00797038,23643
20120424,09:45:00.000,BBG000K7PWX7,0.0009158479,-0.007956414,34543
20120424,09:45:00.000,BBG000FFH4P5,-0.0029568598,0.00091323303,61925
20120424,09:45:00.000,BBG000BK5DP1,-0.0003190906,0.0033222765,87311
20120424,09:45:00.000,BBG000BQHGR6,0.0003752496,0.001034341,18356
20120424,09:45:00.000,BBG000F1ZSN5,-0.0099778455,-0.0071316175,50429
20120424,09:45:00.000,BBG000BKVJK4,0.010346519,0.0014682178,145826
20120424,09:45:00.000,BBG000BVXPZ8,-0.0032239568,0.0061326805,142015
20120424,09:45:00.000,BBG000CVWGS6,0.0028126652,0.0032350584,539951
20120424,09:45:00.000,BBG000CP95B7,-0.040506583,-0.055010557,295048
20120424,09:45:00.000,BBG000BCVMH9,0.003247874,0.008022436,40956
20120424,09:45:00.000,BBG000BPQVR5,0.0050923186,0.005937437,12501
20120424,09:45:00.000,BBG000BBV8B8,0.016898746,0.014952315,222377
20120424,09:45:00.000,BBG000C23KJ3,0.0013151749,0.0049812156,266551
20120424,09:45:00.000,BBG000BW2QX0,0.004791017,0.0077804215,76614
20120424,09:45:00.000,BBG000BN7277,0.012833373,0.0121721355,254020
20120424,09:45:00.000,BBG000DV7MX4,0.013083672,0.010044112,723132
20120424,09:45:00.000,BBG000JN9BQ6,0.00060478353,-0.00025608187,106700
20120424,09:45:00.000,BBG000BF2KK4,0.00027643223,0.003430483,34536
20120424,09:45:00.000,BBG000BLCL55,-0.002213116,-0.004695801,61527
20120424,09:45:00.000,BBG000BKL348,0.00989795,0.0066938577,53260
20120424,09:45:00.000,BBG000BQTMJ9,-0.0021988181,-3.9229842e-08,79289
20120424,09:45:00.000,BBG000BN84F3,-0.0033616982,-0.0040829685,59652
20120424,09:45:00.000,BBG000BXBHJ4,-0.0017691369,0.0050277966,42189
20120424,09:45:00.000,BBG000BWBZN1,-0.00036600122,0.0007496163,14563
20120424,09:45:00.000,BBG000BB29X4,0.0060214163,0.010587316,57651
20120424,09:45:00.000,BBG000BB5792,0.00052376906,-0.0086421855,155693
20120424,09:45:00.000,BBG000BX8DC4,0.002662205,-0.0055984855,82036
20120424,09:45:00.000,BBG000BT1715,0.0014218327,0.008972317,19617
20120424,09:45:00.000,BBG000BMLWX8,0.0031935314,0.0026404157,177562
20120424,09:45:00.000,BBG000F86GP6,0.007460105,0.007483462,53352
20120424,09:45:00.000,BBG000JBN3X6,0.021990132,0.026592912,421044
20120424,09:45:00.000,BBG000BKQ3V3,-0.0053629447,-0.0034635058,106398
20120424,09:45:00.000,BBG000BFVXX0,0.0026804481,0.0072383396,110467
20120424,09:45:00.000,BBG000BPS2V2,0.0016736129,0.005640711,79447
20120424,09:45:00.000,BBG000BPVCR1,0.016787667,0.010167467,62282
20120424,09:45:00.000,BBG000BBCQD7,0.0010552786,0.0016748564,58219
20120424,09:45:00.000,BBG000BMRFF9,0.014806095,0.009803233,63032
20120424,09:45:00.000,BBG000K82ZT8,-0.01148591,-0.019099528,186032
20120424,09:45:00.000,BBG000NSCNT7,0.00076580385,0.006302811,51168
20120424,09:45:00.000,BBG000CXD6X9,0.0032110587,-0.0004751798,39616
20120424,09:45:00.000,BBG000BPZBB6,-0.002030954,5.2388604e-08,104329
20120424,09:45:00.000,BBG000BFV115,-0.005690234,-0.009017465,31662
20120424,09:45:00.000,BBG000DSZTN6,-0.0008682171,-0.0013955988,155522
20120424,09:45:00.000,BBG000BL8GJ6,-0.006383603,-0.015017169,624767
20120424,09:45:00.000,BBG000BFS7D3,-0.0021702526,0.004272539,41967
20120424,09:45:00.000,BBG000BRRG02,0.0040596356,-0.0017795687,81382
20120424,09:45:00.000,BBG000BCTQ65,0.0014016809,0.0064114793,132492
20120424,09:45:00.000,BBG000BNJHS8,-1.190456e-05,0.008888734,412191
20120424,09:45:00.000,BBG000LBGTS0,-0.0033250104,-0.009945983,146054
20120424,09:45:00.000,BBG000BJVZF7,-0.0030296866,-0.0020928846,75896
20120424,09:45:00.000,BBG000BHCP19,0.0028848124,0.005907024,71983
