Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20150109,09:45:00.000,BBG000BPNP00,-0.00406262,0.00092337246,89072
20150109,09:45:00.000,BBG000G8N9C6,0.00010801864,-0.008650488,62123
20150109,09:45:00.000,BBG000BC2R71,-0.0007014187,-0.000212851,489375
20150109,09:45:00.000,BBG000C11MQ5,-0.006153957,-0.012816288,34845
20150109,09:45:00.000,BBG000BV3SC0,0.0086117955,0.0074287173,54344
20150109,09:45:00.000,BBG000BWGYF8,0.0054311105,0.0036605382,34630
20150109,09:45:00.000,BBG000QRKJ70,0.008857317,0.011487008,469963
20150109,09:45:00.000,BBG000MQ1SN9,-0.0030315714,0.0006597701,38596
20150109,09:45:00.000,BBG000BFDLV8,0.0030635844,0.0002285772,58906
20150109,09:45:00.000,BBG000BQG2C4,-0.0046864445,-0.00086197874,16489
20150109,09:45:00.000,BBG000VMWHH5,-0.004997855,-0.0031830799,97820
20150109,09:45:00.000,BBG000J5Q6L2,0.00031844893,-0.0012248324,153473
20150109,09:45:00.000,BBG000G6BN50,0.0036929387,-0.0035875284,8087
20150109,09:45:00.000,BBG000BQD1J2,0.0008624477,0.003224312,123027
20150109,09:45:00.000,BBG000BBB3K1,-0.0020156128,-0.00045796757,51713
20150109,09:45:00.000,BBG000C29813,0.004869805,-0.0005389417,10284
20150109,09:45:00.000,BBG000BJP882,-0.0001746363,0.0026768488,74392
20150109,09:45:00.000,BBG000R0L5J4,0.0063142222,0.0056536715,86096
20150109,09:45:00.000,BBG000H9G7X2,-0.010718367,-0.024918232,95330
20150109,09:45:00.000,BBG000BFVXX0,-0.0059001567,-0.006165056,140854
20150109,09:45:00.000,BBG000BNPSQ9,-0.0010091254,-0.0031426363,50050
20150109,09:45:00.000,BBG000CPHYL4,0.0012296153,0.0045093107,26495
20150109,09:45:00.000,BBG000BHC2S1,0.011432197,-0.0004926798,101105
20150109,09:45:00.000,BBG000BBNYF6,0.003072424,-0.0008991869,107772
20150109,09:45:00.000,BBG0029BK2G7,0.0042264834,0.0058408333,13854
20150109,09:45:00.000,BBG000BVHBM1,-0.0044097453,0.009099957,143442
20150109,09:45:00.000,BBG000D2ZTS8,0.006853553,0.0036179451,53583
20150109,09:45:00.000,BBG000BN1XR3,-0.0025498203,-0.0051225317,208427
20150109,09:45:00.000,BBG000BR37X2,-0.0020909603,-0.0032733197,260517
20150109,09:45:00.000,BBG000GPXKX9,-0.008718864,-0.0058174566,10343
20150109,09:45:00.000,BBG000BPZBB6,-0.0027824605,-0.004077892,24169
20150109,09:45:00.000,BBG000BHCP19,0.0032196755,0.0057127587,56139
20150109,09:45:00.000,BBG000BFV115,0.003171825,0.0005522927,39377
20150109,09:45:00.000,BBG000FBMY72,-0.0039920653,-0.0068730093,76466
20150109,09:45:00.000,BBG000BB38Q3,-0.0021686305,-0.0009442828,16488
20150109,09:45:00.000,BBG000BJW241,-0.00020420099,0.0011916745,20929
20150109,09:45:00.000,BBG000NS26Q8,-0.0037298787,-0.0008694478,58578
20150109,09:45:00.000,BBG002PHSYX9,-0.00096708717,-0.0005730063,35449
20150109,09:45:00.000,BBG001QZCPJ2,0.00433849,0.011273718,268352
20150109,09:45:00.000,BBG000R8ZVD1,-0.00072881154,-0.0071108127,241596
20150109,09:45:00.000,BBG000PB7F79,-0.002232286,-0.00024580758,22466
20150109,09:45:00.000,BBG000D9KWL9,0.005850368,-0.0032160948,16868
20150109,09:45:00.000,BBG000BV4XJ1,0.010013511,0.0063981228,13892
20150109,09:45:00.000,BBG000BMKDM3,-0.0031692956,-0.0045390488,120232
20150109,09:45:00.000,BBG000RNTSX0,0.0038208656,-0.0072200927,41120
20150109,09:45:00.000,BBG000PLXQQ3,-0.0003188976,0.00038807717,13876
20150109,09:45:00.000,BBG000DLVDK3,0.0044089323,0.021238476,138136
20150109,09:45:00.000,BBG000BG3445,0.008882183,0.006536395,9704
20150109,09:45:00.000,BBG000BG09F5,0.0025511493,-0.00012961202,93112
20150109,09:45:00.000,BBG000BJ26K7,-0.00082217035,-0.002724631,100128
20150109,09:45:00.000,BBG000BKWSR6,-0.0010103594,-0.0058451425,654449
20150109,09:45:00.000,BBG000BG14P4,0.0040047797,0.0072681815,106783
20150109,09:45:00.000,BBG000C060M4,-0.00062354,-0.0038007207,11650
