Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20130117,09:45:00.000,BBG000N7MYP2,-0.008455573,-0.0034224733,344877
20130117,09:45:00.000,BBG0016WLQ18,-0.0046137245,0.0005409485,66208
20130117,09:45:00.000,BBG000C9W1Y1,0.003594218,0.004483365,102918
20130117,09:45:00.000,BBG000BJNGN9,0.0025309417,0.011660484,75754
20130117,09:45:00.000,BBG000BK5DP1,-0.01104198,-0.0020838827,170565
20130117,09:45:00.000,BBG000M44VW8,-0.0016940215,0.0062460164,85750
20130117,09:45:00.000,BBG000BJVZF7,0.0016486596,0.0034194638,68768
20130117,09:45:00.000,BBG000JHRSB8,-0.00095455896,0.008196069,43634
20130117,09:45:00.000,BBG000BBMT95,0.002321334,0.0065987203,110745
20130117,09:45:00.000,BBG000BLXZN1,0.004196349,0.0065610306,33149
20130117,09:45:00.000,BBG000C37332,0.003445232,0.0011445092,89887
20130117,09:45:00.000,BBG000BDG1Y1,0.0024724721,0.0044577103,40248
20130117,09:45:00.000,BBG000BGFZR8,0.00079699163,0.005523946,14988
20130117,09:45:00.000,BBG000BCYP43,0.000826261,0.004631311,11757
20130117,09:45:00.000,BBG000BFVXX0,0.0015714571,0.002019671,109014
20130117,09:45:00.000,BBG000BBB3K1,-0.0013882146,0.0007106921,57103
20130117,09:45:00.000,BBG000BP7JB0,0.004037842,0.014820271,276143
20130117,09:45:00.000,BBG000BCHG15,0.00064865674,0.009189555,23021
20130117,09:45:00.000,BBG000JYP7L8,0.0051432205,0.015409266,72922
20130117,09:45:00.000,BBG000C3NTN5,-0.0008136613,0.0026485424,80006
20130117,09:45:00.000,BBG000JBSJZ4,0.007496525,0.0070658,133018
20130117,09:45:00.000,BBG000D14WM3,-0.001133149,0.003238064,132902
20130117,09:45:00.000,BBG000BN1XR3,0.0056010154,0.0054104603,71900
20130117,09:45:00.000,BBG000QW7VC1,0.0040953388,0.0090910215,157958
20130117,09:45:00.000,BBG000BB03M1,0.000250683,0.0076772342,151196
20130117,09:45:00.000,BBG000TJM7F0,-0.0003089465,0.0021147158,48120
20130117,09:45:00.000,BBG000BX9WL1,0.00267597,0.0053776396,95856
20130117,09:45:00.000,BBG000C0HQ54,0.0044529894,0.0056589483,32810
20130117,09:45:00.000,BBG000BH8TT6,-0.036448747,-0.034928434,734231
20130117,09:45:00.000,BBG000BKQ3V3,0.0043802066,0.0067649567,121468
20130117,09:45:00.000,BBG000BVSX05,0.0065795328,0.012995876,223409
20130117,09:45:00.000,BBG000BGD7W6,-0.0024295857,0.003606805,76267
20130117,09:45:00.000,BBG000G6BN50,-0.0045554596,-0.0021531158,6879
20130117,09:45:00.000,BBG000C7B436,0.00034300526,0.008101995,101865
20130117,09:45:00.000,BBG000C6F3T8,0.001779484,0.002671192,59898
20130117,09:45:00.000,BBG000K7PWX7,-0.0139491325,-0.012272742,232636
20130117,09:45:00.000,BBG000BWBZN1,-0.0005428321,0.0047906972,30534
20130117,09:45:00.000,BBG000BLCL55,0.00025220052,0.006557904,50099
