Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20130918,09:45:00.000,BBG000PV2L86,0.0038653421,-0.00079885626,33696
20130918,09:45:00.000,BBG000K82ZT8,-0.007218566,-0.0040134285,37527
20130918,09:45:00.000,BBG000BGFLL5,0.0030798628,0.0007141357,35241
20130918,09:45:00.000,BBG000BVSX05,0.005152298,0.010051134,108042
20130918,09:45:00.000,BBG000TJM7F0,0.0011372291,-0.0010983743,94006
20130918,09:45:00.000,BBG000BYWTX7,-0.0022280358,-2.220036e-08,140907
20130918,09:45:00.000,BBG000BQC9V2,0.00023459934,-0.00055883615,37476
20130918,09:45:00.000,BBG000BZTW70,0.004816392,0.006809054,92495
20130918,09:45:00.000,BBG000PXGT62,0.016635854,0.018232597,84859
20130918,09:45:00.000,BBG000BCHG15,8.3144805e-05,-0.0026617246,11157
20130918,09:45:00.000,BBG000C9W1Y1,-0.0031346849,-0.0022626368,95892
20130918,09:45:00.000,BBG000BD6GP9,0.006304496,0.0038854203,41219
20130918,09:45:00.000,BBG000BL79J3,-0.0006215678,-0.0013116819,163783
20130918,09:45:00.000,BBG000BBDPQ4,-0.00048358206,-0.00042473007,153727
20130918,09:45:00.000,BBG000BX9WL1,-0.0035136114,-0.002208334,36158
20130918,09:45:00.000,BBG000PTLGZ1,0.002205574,0.0028142012,20875
20130918,09:45:00.000,BBG000D13GN8,-0.0036634726,-0.00045937463,36821
20130918,09:45:00.000,BBG000M1R011,0.035277683,0.04196657,268351
20130918,09:45:00.000,BBG000CPHYL4,-0.0046794587,-0.009478067,49373
20130918,09:45:00.000,BBG000CGT2S4,-0.000772407,-0.0014027923,168434
20130918,09:45:00.000,BBG000BQTMJ9,-0.0002167776,0.0014320937,89863
20130918,09:45:00.000,BBG000BN7277,-0.019369835,-0.0289457,428282
20130918,09:45:00.000,BBG000D14WM3,-0.0022986026,-0.0026702061,278120
20130918,09:45:00.000,BBG000BT1715,-0.00396247,-0.0061407024,36872
20130918,09:45:00.000,BBG000BWXL85,0.004208728,0.009321767,24894
20130918,09:45:00.000,BBG000BGFZR8,0.0020859325,0.0032059604,23778
20130918,09:45:00.000,BBG000BK5DP1,-0.0024481008,-0.0019420566,29618
20130918,09:45:00.000,BBG0017VCG66,0.0014079793,0.0039944584,7769
20130918,09:45:00.000,BBG000BGD7W6,-0.0056311423,-0.009569995,108251
20130918,09:45:00.000,BBG000BPZBB6,0.0043512885,0.004627327,90938
20130918,09:45:00.000,BBG000HG21Y3,-0.0057947855,-0.007511775,65195
20130918,09:45:00.000,BBG000JBSJZ4,0.008323002,0.006268334,156255
20130918,09:45:00.000,BBG000BCYP43,0.0030407452,0.0014669391,5512
20130918,09:45:00.000,BBG000BKQ3V3,-0.006331011,-0.0047515784,135690
20130918,09:45:00.000,BBG000D9DMK0,-0.0011309254,-0.0071031116,14267
20130918,09:45:00.000,BBG000KBQZ88,-0.018391596,-0.021403303,100430
20130918,09:45:00.000,BBG000NSCNT7,0.004602627,0.0039848774,36982
20130918,09:45:00.000,BBG000VC0T95,-0.0018090854,0.002817146,103777
20130918,09:45:00.000,BBG000DN7P92,-0.004217996,-0.0060260096,52506
20130918,09:45:00.000,BBG000BPQVR5,-0.010308646,-0.010704372,67928
20130918,09:45:00.000,BBG000BFDLV8,-0.0011410994,-0.0021217975,30090
20130918,09:45:00.000,BBG000BB8PG1,-0.0025805908,-0.0052141044,11093
20130918,09:45:00.000,BBG000BB29X4,0.0031204193,0.0015854241,39487
20130918,09:45:00.000,BBG000DLVDK3,-0.010815779,-0.020333314,117177
20130918,09:45:00.000,BBG000CZWZ05,-0.0020345682,-0.0040136017,532525
20130918,09:45:00.000,BBG000BKL348,-0.0029794641,-0.0028623205,13744
20130918,09:45:00.000,BBG000PM7GJ0,0.00249099,0.004735652,256775
20130918,09:45:00.000,BBG000N7CH25,0.0049683903,0.00410679,87635
20130918,09:45:00.000,BBG000BB2DM7,-0.0014692745,-0.009514768,487786
20130918,09:45:00.000,BBG000BTCH57,0.001539238,0.009272271,64069
20130918,09:45:00.000,BBG000FDBX90,0.004252123,0.0025548025,334542
20130918,09:45:00.000,BBG000BS7KS3,0.0019336294,-0.0011834707,14235
20130918,09:45:00.000,BBG000BDWKC5,0.0008108802,0.0039222515,99242
20130918,09:45:00.000,BBG000BHCP19,-0.0051906933,-0.0035993536,37756
20130918,09:45:00.000,BBG000D6L294,0.0008306867,0.00010997815,30958
20130918,09:45:00.000,BBG000BQ87N0,-0.00030464187,-0.0007405943,33919
20130918,09:45:00.000,BBG000BB03M1,-0.00026977426,0.0012469179,17268
20130918,09:45:00.000,BBG000BDY3Y7,-0.005208344,-0.010392966,107398
20130918,09:45:00.000,BBG002S5ZRF9,0.009414902,0.014310107,193055
20130918,09:45:00.000,BBG000BP7JB0,0.000109607034,0.0042779283,220061
20130918,09:45:00.000,BBG000C0HQ54,0.0012920147,0.0004538184,28850
20130918,09:45:00.000,BBG000BMWV95,0.0006221993,0.003562644,109481
20130918,09:45:00.000,BBG000G8N9C6,0.000114584705,0.00025796134,58552
20130918,09:45:00.000,BBG000BQ74K1,0.0027327547,3.7998027e-10,22976
20130918,09:45:00.000,BBG000FFH4P5,-0.0016628247,-0.0012189542,24827
20130918,09:45:00.000,BBG000C4DPX1,-0.00023020912,-0.0006232202,107941
20130918,09:45:00.000,BBG000BWP7D9,0.0016676994,-0.00037451973,36845
20130918,09:45:00.000,BBG000BGKHZ3,0.0066215647,0.006146638,39188
20130918,09:45:00.000,BBG000BQSQ38,5.9339465e-05,0.0007369996,56856
20130918,09:45:00.000,BBG000BP1152,-0.0041626766,0.002310085,188253
20130918,09:45:00.000,BBG000CKVSG8,-0.0012303283,0.00014511569,45574
20130918,09:45:00.000,BBG000C37332,0.0023844158,0.006315817,49503
20130918,09:45:00.000,BBG000BFVXX0,0.00033504353,-0.0001915115,62699
20130918,09:45:00.000,BBG000BWVSR1,-0.0007371597,-0.0019423787,33605
20130918,09:45:00.000,BBG000BJ8YN7,0.0008028944,0.00089546124,40394
20130918,09:45:00.000,BBG000BRXP69,0.0007824206,-0.00027871082,119437
20130918,09:45:00.000,BBG000RNTSX0,-0.002048418,0.001536962,59825
20130918,09:45:00.000,BBG000M44VW8,0.0004892521,0.00012678848,122328
20130918,09:45:00.000,BBG000QW7VC1,0.012363494,0.009684153,467107
20130918,09:45:00.000,BBG000F9KJN4,0.0054270118,0.007507557,30104
20130918,09:45:00.000,BBG000HW5GX3,1.3086514e-05,-0.0015794474,40690
