Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20120427,09:45:00.000,BBG000D2M6H4,-0.0054195304,-0.0007109183,157155
20120427,09:45:00.000,BBG000MQ1SN9,0.0032293645,0.0042518075,36569
20120427,09:45:00.000,BBG000BVXPZ8,0.0041619423,0.004472708,185174
20120427,09:45:00.000,BBG000JKCWS0,0.0016585253,0.0060881088,16295
20120427,09:45:00.000,BBG000BW2QX0,0.010861668,0.008415851,80967
20120427,09:45:00.000,BBG000BQ74K1,0.0006538966,0.0041314447,45992
20120427,09:45:00.000,BBG000BT1715,0.0076027904,0.0020159471,9170
20120427,09:45:00.000,BBG000BQHGR6,0.0029669066,0.007998631,23567
20120427,09:45:00.000,BBG000K7PWX7,-0.06980461,-0.071013875,457327
20120427,09:45:00.000,BBG000BBV8B8,0.0063335714,0.00310775,100108
20120427,09:45:00.000,BBG000BCVMH9,-0.0015345735,0.0003224541,42883
20120427,09:45:00.000,BBG000LBGTS0,-0.011673301,-0.00915027,136364
20120427,09:45:00.000,BBG000BKVJK4,0.009362166,0.0024917568,89724
20120427,09:45:00.000,BBG000BDDN94,0.08698228,0.092922434,139159
20120427,09:45:00.000,BBG000CVWGS6,0.013665884,0.005483715,304770
20120427,09:45:00.000,BBG000BPQVR5,0.0020028008,0.0061266143,27767
20120427,09:45:00.000,BBG000BF2KK4,0.0044440636,0.0044868314,12629
20120427,09:45:00.000,BBG000BN7277,-0.0021062205,0.0077437977,184379
20120427,09:45:00.000,BBG000C23KJ3,0.00013187125,0.0064436686,516636
20120427,09:45:00.000,BBG000DV7MX4,-0.01325921,-0.013245225,224571
20120427,09:45:00.000,BBG000JN9BQ6,-0.019116763,-0.027073832,528236
20120427,09:45:00.000,BBG000BLCL55,0.0064187427,0.0062059914,48742
20120427,09:45:00.000,BBG000BJP882,0.0026738858,0.0102082165,50291
20120427,09:45:00.000,BBG000BQTMJ9,0.006472305,0.0011790701,99740
20120427,09:45:00.000,BBG000BXBHJ4,0.0024292483,0.0050366293,30244
20120427,09:45:00.000,BBG000F1ZSN5,0.006701301,0.003280775,55765
20120427,09:45:00.000,BBG000BWBZN1,-0.0072021694,-0.004715767,76956
20120427,09:45:00.000,BBG000BB29X4,-0.013049857,-0.0067226267,109750
20120427,09:45:00.000,BBG000BKL348,0.00038353915,0.0025529785,26968
20120427,09:45:00.000,BBG000BB5792,0.0022378098,0.009742035,186975
20120427,09:45:00.000,BBG000BX8DC4,-0.01264479,-0.009713385,89967
20120427,09:45:00.000,BBG000CP95B7,-0.005531823,-0.01801939,113367
20120427,09:45:00.000,BBG000BPS2V2,-0.0009231484,0.00058834493,44734
20120427,09:45:00.000,BBG000BKQ3V3,-0.0017919634,8.7878824e-08,61648
20120427,09:45:00.000,BBG000BMLWX8,-0.009377869,-0.0011841431,236185
20120427,09:45:00.000,BBG000JBN3X6,0.0040960186,-0.0071392166,471086
20120427,09:45:00.000,BBG000F86GP6,0.0048115095,0.0015620061,49177
20120427,09:45:00.000,BBG000BL79J3,0.00444962,-0.005877334,21689
20120427,09:45:00.000,BBG000BFVXX0,0.0010926207,0.008812607,135142
20120427,09:45:00.000,BBG000BPVCR1,0.011947783,0.012545947,213432
20120427,09:45:00.000,BBG000CXD6X9,-0.0041668154,-0.0019870398,48998
20120427,09:45:00.000,BBG000BBCQD7,0.000908848,0.0060585286,50952
20120427,09:45:00.000,BBG000BCTQ65,-0.0013737242,0.0018562385,52413
20120427,09:45:00.000,BBG000NSCNT7,-0.04818971,-0.044513047,677154
20120427,09:45:00.000,BBG000BFS7D3,0.004174706,-0.0017125865,60685
20120427,09:45:00.000,BBG000DSZTN6,0.006331885,0.005703771,71634
20120427,09:45:00.000,BBG000BL8GJ6,0.007177835,-0.0027681238,139037
20120427,09:45:00.000,BBG000BPZBB6,0.003461883,0.008175001,81050
20120427,09:45:00.000,BBG000BRRG02,0.0011342615,-0.0076195737,31008
20120427,09:45:00.000,BBG000BNJHS8,0.002491604,0.0037059064,393762
20120427,09:45:00.000,BBG000BFV115,-0.0016178157,-0.0027936758,38077
20120427,09:45:00.000,BBG000C4DPX1,-0.0039582,-0.004990865,68947
20120427,09:45:00.000,BBG000L8QT60,0.011874683,0.003854376,114039
20120427,09:45:00.000,BBG000BHCP19,0.0013181254,-0.0014143176,69926
20120427,09:45:00.000,BBG000BPNP00,0.040538017,0.041281957,372963
20120427,09:45:00.000,BBG000C2YHG9,0.00404743,0.005341729,56093
20120427,09:45:00.000,BBG000BFJ645,-0.00425566,0.00088445545,234280
20120427,09:45:00.000,BBG000BD0TF8,0.0011052344,0.004617688,24600
20120427,09:45:00.000,BBG000C04224,-0.0046167076,-0.0036676202,113204
20120427,09:45:00.000,BBG000DCCZW2,-0.004522498,0.0005348514,42808
20120427,09:45:00.000,BBG000BJVZF7,0.0024318623,0.009955355,73560
20120427,09:45:00.000,BBG000BN9WT5,-9.015744e-05,1.08751e-07,207928
20120427,09:45:00.000,BBG000BKR1D6,-0.003821372,-0.0017901487,58187
20120427,09:45:00.000,BBG000BMRFF9,-0.024863224,-0.032434788,328734
20120427,09:45:00.000,BBG000K82ZT8,0.0062836385,0.0013631819,338695
20120427,09:45:00.000,BBG000BVB8Q0,0.00052191573,0.0015120683,346559
20120427,09:45:00.000,BBG000BQ87N0,0.0022692953,0.005311216,40017
20120427,09:45:00.000,BBG000BMZ7P7,0.005003494,0.005674648,91344
20120427,09:45:00.000,BBG000PCQQL6,-0.007785329,0.01117903,322766
20120427,09:45:00.000,BBG000JHRSB8,0.0007131851,0.00425326,19838
20120427,09:45:00.000,BBG000DLFM21,-0.0012577747,0.0040298,40414
20120427,09:45:00.000,BBG000BJNGN9,0.004804748,-0.0034078145,131743
20120427,09:45:00.000,BBG000BQSQ38,0.0015499463,0.0025726613,96967
20120427,09:45:00.000,BBG000C6F3T8,0.0018322887,-0.0021942854,97712
20120427,09:45:00.000,BBG000BX9WL1,0.0027654604,0.001959348,106738
20120427,09:45:00.000,BBG000D2M0Z7,-0.0009040673,9.368222e-05,45331
20120427,09:45:00.000,BBG000RGM5P1,0.001243036,-0.0028535419,107952
20120427,09:45:00.000,BBG000F6ZWH2,0.0002879451,-0.002566205,30703
20120427,09:45:00.000,BBG000BVSX05,-0.010349328,-0.011122815,173174
20120427,09:45:00.000,BBG000C90DH9,-0.012593917,-0.011899757,389104
20120427,09:45:00.000,BBG000BGXZB5,0.0067682713,-0.002740259,108396
20120427,09:45:00.000,BBG000M1WLY3,-0.011414661,-0.018488383,45084
20120427,09:45:00.000,BBG000G6BN50,0.00859707,-0.006315447,45838
20120427,09:45:00.000,BBG000HS74G6,-0.0031057093,-0.00017581697,65225
20120427,09:45:00.000,BBG000LC1FS4,-0.008266997,-0.0024639335,53163
20120427,09:45:00.000,BBG000BVHBM1,-0.0003170955,0.009805888,245332
20120427,09:45:00.000,BBG000BKXFN7,-0.017312746,-0.028276814,593628
20120427,09:45:00.000,BBG000BGKHZ3,-0.030989954,-0.029982276,411909
20120427,09:45:00.000,BBG000BDWKC5,-0.0015542401,-0.004123706,119935
20120427,09:45:00.000,BBG000BF5RY1,-0.0051534274,0.00084002584,83644
20120427,09:45:00.000,BBG000CNFQW6,0.005449563,0.005347194,46241
20120427,09:45:00.000,BBG000BP1152,-0.007985047,-0.0078049074,130786
20120427,09:45:00.000,BBG000BBBQ84,-0.00016982597,-0.007322788,29049
20120427,09:45:00.000,BBG000C31LY4,-0.0033223364,-0.004476549,353267
20120427,09:45:00.000,BBG000BJ5GK2,-0.0044326764,-0.003224058,128352
20120427,09:45:00.000,BBG000BKNX95,0.0018874095,0.0025155398,1860632
20120427,09:45:00.000,BBG000BFNR17,-0.0026085284,0.00073172717,25633
20120427,09:45:00.000,BBG000BFDLV8,0.020952353,0.027131205,368976
20120427,09:45:00.000,BBG000BJDPC2,0.008307038,0.009132244,118388
20120427,09:45:00.000,BBG000DN7P92,0.0066905012,0.010081464,133774
20120427,09:45:00.000,BBG000CHWP52,0.0010090832,0.0060903425,30066
20120427,09:45:00.000,BBG000D6L294,0.011778994,0.008852838,63029
20120427,09:45:00.000,BBG000DKCC19,0.007212629,0.008755034,336732
20120427,09:45:00.000,BBG000M44VW8,-0.00072494935,0.009276817,54767
20120427,09:45:00.000,BBG000BB2KW0,0.001479595,-0.009464172,61815
20120427,09:45:00.000,BBG000C9W1Y1,-0.0032267238,-0.006801238,95044
20120427,09:45:00.000,BBG000DLVDK3,0.0788846,0.090147704,1340747
20120427,09:45:00.000,BBG000G8N9C6,0.0031911717,-0.00062970107,42727
20120427,09:45:00.000,BBG000CFJL87,0.0013700112,-0.006616661,148515
20120427,09:45:00.000,BBG000D7RKJ5,-0.0015780876,0.003779789,51355
20120427,09:45:00.000,BBG000D9DMK0,0.0017224496,0.00074229756,39553
20120427,09:45:00.000,BBG000DGPR66,-0.012761757,-0.012105195,141783
20120427,09:45:00.000,BBG000C0LW92,0.005854068,0.011335873,1982544
20120427,09:45:00.000,BBG000FDBX90,-0.0017429214,0.0040291734,354567
20120427,09:45:00.000,BBG000BXMFC3,0.016638225,0.013238488,105789
20120427,09:45:00.000,BBG000TJM7F0,0.00027361154,0.003274055,81340
20120427,09:45:00.000,BBG000BLM0V1,0.00492751,0.0063461093,69491
20120427,09:45:00.000,BBG000CKJ0P3,0.00851641,0.009883798,65979
20120427,09:45:00.000,BBG000BS9489,0.0043788403,0.0053875525,128671
20120427,09:45:00.000,BBG000PV2L86,-0.006475131,-0.00089588243,163430
20120427,09:45:00.000,BBG000BNNKG9,0.0039012127,0.010840119,143166
20120427,09:45:00.000,BBG000BLHRS2,-0.0012874651,-0.0018019489,70953
20120427,09:45:00.000,BBG000FSMWC3,-0.016637066,0.00012813891,36999
20120427,09:45:00.000,BBG000F9KJN4,0.0046695415,0.009060727,132098
20120427,09:45:00.000,BBG000CGT2S4,-0.0014597584,-0.0070512746,280567
20120427,09:45:00.000,BBG000F7RCJ1,0.00076521205,0.0062351753,39273
20120427,09:45:00.000,BBG000C1FB75,0.0061461274,0.0043115243,11218
20120427,09:45:00.000,BBG000P9D329,0.014955586,0.010932648,141037
20120427,09:45:00.000,BBG000WCFV84,-0.0008032454,-0.0018667325,91692
20120427,09:45:00.000,BBG000BSC0K9,0.0017290337,0.0050532683,63279
20120427,09:45:00.000,BBG000JYP7L8,0.005750031,0.010852745,125896
20120427,09:45:00.000,BBG000D3MB18,-0.0014814995,-0.002036285,125366
20120427,09:45:00.000,BBG000BX5ZF5,0.0068568485,-0.006325098,665194
20120427,09:45:00.000,BBG000BTCH57,0.0014002341,-8.437674e-05,204367
20120427,09:45:00.000,BBG000BK6G19,0.00062094233,-0.0021022325,34205
20120427,09:45:00.000,BBG000BXM6V2,0.0036839726,-0.010763219,61839
20120427,09:45:00.000,BBG000C1FQS9,0.0010876061,0.005513109,31045
20120427,09:45:00.000,BBG000BHB3M6,-0.0016207724,0.0036089653,71082
20120427,09:45:00.000,BBG000BRXP69,-0.0014963491,0.0028141553,42541
20120427,09:45:00.000,BBG000BKWSR6,-0.0036416831,-0.002987278,785763
20120427,09:45:00.000,BBG000BP4MH0,0.0076208413,0.00481129,116267
20120427,09:45:00.000,BBG000C2ZCH8,0.0006835003,0.004380307,160238
20120427,09:45:00.000,BBG000BDG1Y1,0.00042410233,-0.0054577165,67893
20120427,09:45:00.000,BBG000BB5BF6,0.0014273659,-0.004868518,62395
20120427,09:45:00.000,BBG000BGYWY6,0.016826209,0.021725288,152630
20120427,09:45:00.000,BBG000J5Q6L2,-0.0069019455,-0.008410302,530301
20120427,09:45:00.000,BBG000BKZTP3,-0.0033244411,-0.0011355018,295939
20120427,09:45:00.000,BBG000BWXL85,-0.0062380903,-0.00911768,47056
20120427,09:45:00.000,BBG000C3HSR0,0.0031486878,0.00054754585,212915
20120427,09:45:00.000,BBG000BWVSR1,-0.026610412,-0.032856524,1508603
20120427,09:45:00.000,BBG000BRZBT3,0.009202758,0.00043330443,37907
20120427,09:45:00.000,BBG000R57L13,0.005363889,0.006405523,246724
20120427,09:45:00.000,BBG000C734W3,0.0054170997,0.0041111847,77067
20120427,09:45:00.000,BBG000BHKYH4,0.0021480932,0.0034929207,48125
20120427,09:45:00.000,BBG000BHZ5J9,-0.0064167148,-0.00767858,21764
20120427,09:45:00.000,BBG000FBMY72,0.03874139,0.04106258,428025
20120427,09:45:00.000,BBG000D14WM3,-0.0075383782,-0.012080982,1730298
20120427,09:45:00.000,BBG000RKR4R8,-0.0037481547,-0.009132294,683658
20120427,09:45:00.000,BBG000BCZYD3,0.0001286807,0.005688169,43313
20120427,09:45:00.000,BBG000BGFLL5,0.0028647385,0.003330283,68958
20120427,09:45:00.000,BBG000BP7JB0,0.004409143,0.0032719232,256164
20120427,09:45:00.000,BBG000BC4JJ4,-0.009314641,-0.0029544546,123648
20120427,09:45:00.000,BBG000C2PW58,-0.0048456746,-0.0009311312,17850
20120427,09:45:00.000,BBG000BP1Q11,0.005691822,0.0039954847,90099
20120427,09:45:00.000,BBG000QY3XZ2,0.21481293,0.25846487,2877302
20120427,09:45:00.000,BBG000MM5VL9,0.011418123,0.008582317,67164
20120427,09:45:00.000,BBG000BB2DM7,0.0039291847,0.008963662,491980
