Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20141113,09:45:00.000,BBG000BHQYG9,-0.011125676,-0.022346761,18950
20141113,09:45:00.000,BBG000BLRT07,-0.0034374702,0.0007848925,10917
20141113,09:45:00.000,BBG000BFVXX0,0.001986156,4.2819238e-08,114493
20141113,09:45:00.000,BBG000BK2F42,9.510573e-05,0.003565067,63789
20141113,09:45:00.000,BBG000M1R011,-0.0013202932,0.0034731093,47717
20141113,09:45:00.000,BBG000BGXZB5,-0.0017564287,-1.7150303e-07,250094
20141113,09:45:00.000,BBG000BKTT89,0.0015757815,0.0007422009,15165
20141113,09:45:00.000,BBG000NS26Q8,0.0013499407,0.0038177639,65203
20141113,09:45:00.000,BBG000BJW241,-0.0025276411,-0.004399847,29698
20141113,09:45:00.000,BBG000W4G3B9,0.0009896167,-0.00092155597,28272
20141113,09:45:00.000,BBG000BX9WL1,-0.0039786445,-0.0053773737,126855
20141113,09:45:00.000,BBG000BN84F3,0.01645333,0.019400349,249559
20141113,09:45:00.000,BBG000BGFZR8,-0.0052517224,-0.0015513686,31843
20141113,09:45:00.000,BBG001NY45K9,-0.011782705,-0.026889665,105536
20141113,09:45:00.000,BBG000BB8SW7,-0.0044445763,-0.0056081037,35555
20141113,09:45:00.000,BBG000C22QV7,-0.0004093004,-0.0006495787,30643
20141113,09:45:00.000,BBG000G8N9C6,-0.00342877,-0.003157303,142438
20141113,09:45:00.000,BBG000BLM0V1,-0.006589369,-0.0022339618,19375
20141113,09:45:00.000,BBG000FBMY72,-0.00038933105,-0.010534967,61466
20141113,09:45:00.000,BBG000FSMWC3,-0.008277172,0.0005818187,32099
20141113,09:45:00.000,BBG000R06BX2,-0.00391581,-0.0013932398,62586
20141113,09:45:00.000,BBG000BG3445,0.008604128,0.011509527,18913
20141113,09:45:00.000,BBG000V31J96,-0.0055134567,-0.009789564,217076
20141113,09:45:00.000,BBG000BWVSR1,-0.001067295,0.0018223389,44388
20141113,09:45:00.000,BBG000BV3SC0,0.00077042036,0.0035016788,32766
20141113,09:45:00.000,BBG000BQHGR6,-0.0021088517,-0.006377801,79192
20141113,09:45:00.000,BBG000BF3NZ1,-0.0022036156,0.0021471493,20319
20141113,09:45:00.000,BBG000BHCP19,0.0019373836,0.0057622916,50885
20141113,09:45:00.000,BBG000BJDPC2,0.0013146059,0.0021011997,8021
20141113,09:45:00.000,BBG000PV2L86,-0.0038283472,0.003373214,42862
20141113,09:45:00.000,BBG000BMKDM3,-0.0022039518,0.0021202795,77110
20141113,09:45:00.000,BBG000BKWSR6,-0.0017821956,-0.0029511882,566409
20141113,09:45:00.000,BBG000BB29X4,0.0016210106,-0.00074188516,39744
20141113,09:45:00.000,BBG000BCYP43,-0.0067158025,-0.0026943325,25482
20141113,09:45:00.000,BBG000C11MQ5,0.01072107,0.014307085,42099
20141113,09:45:00.000,BBG000C29813,-0.011502069,-0.0055444697,17737
20141113,09:45:00.000,BBG000BDY3Y7,-0.0009821674,0.0012807096,105074
20141113,09:45:00.000,BBG000BQ74K1,-0.0021836194,-0.0019157233,22107
